transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T8320,U046,10/10/2022,Expense,Fod,4099.0,csh,chennai,No Notes
T3708,U106,10-02-21,Expense,education,5011.0,CASH,bangalore,Grocery shopping
T12920,U009,10/14/2023,Expense,Rentt,15313.0,CARD,JAI,Restaurant dinner
T5791,U143,28-03-2022,Expense,Helth,9058.0,UPI,JAIPUR,Monthly rent payment
T13754,U073,21-03-2021,Expense,rent,484.0,upi,hyderabad,asdfgh
T6601,U014,12/01/2024,Expense,Misc,3868.0,Cash,Delhi,Online course
T8725,U093,02-12-23,Income,Investment,22123.0,,CHE,No Notes
T4442,U057,08/24/2024,Income,Investment,31531.0,BankTransfer,mumbai,test
T9966,U036,11/06/2024,Expense,Traval,6950.0,Bank Transfr,hyderabad,Books
T7698,U080,2023-01-03,Expense,FOOD,7859.0,bank transfer,jaipur,No Notes
T2136,U141,29-05-24,Expense,Helth,3084.0,card,DELHI,...
T5618,U048,12-08-2024,Expense,,1357.0,card,DELHI,misc
T3454,U122,03/14/2023,Income,Bonus,23255.0,UPI,jaipur,EMI payment
T8405,U110,05/07/2023,Income,Bonus,48709.0,cash,bangalore,...
T8079,U085,01-10-2023,Income,Salary,40318.0,Crd,hyderabad,Books
T1249,U068,09/04/2022,Expense,Fod,3031.0,CRD,Kolkata,test
T13516,U081,08/19/2023,Expense,Rent,36791.0,bank transfer,CHENNAI,Online course
T4822,U049,2022-05-01,Expense,Others,4569.0,,CHE,Movie tickets
T6244,U115,16-09-2021,Expense,Entertainment,1504.0,Cash,Unknown,Shopping
T10876,U141,11/14/2024,Expense,Foodd,299.0,UPI,Chennai,test
T4782,U068,10/04/2022,Expense,Rent,47930.0,cash,mumbai,No Notes
T1475,U130,15-09-23,Expense,food,9204.0,upi,lucknow,Grocery shopping
T8501,U086,23-05-21,Income,Investment,19094.0,Bank_Transfer,HYDERABAD,Petrol
T1973,U088,2023-08-12,Income,Others,57643.0,upi,BAN,No Notes
T10531,U074,01-02-24,Expense,Traval,2744.0,bank transfer,LUC,!!!
T2950,U116,29-03-24,Expense,,2076.0,card,delhi,Fixed deposit
T11712,U116,27-09-23,Expense,travel,6812.0,upi,KOL,No Notes
T11125,U135,2021-01-02,Expense,Rentt,49188.0,CASH,Unknown,No Notes
T1947,U145,2023-05-15,Expense,rent,6741.0,,chennai,Movie tickets
T8247,U066,10/06/2023,Expense,TRAVEL,8487.0,UPi,ahmedabad,...
T6578,U053,07/02/2021,Income,Others,23337.0,Csh,Mumbai,No Notes
T7780,U058,04/09/2022,Expense,education,6731.0,CARD,Ahmedabad,Lunch
T7530,U103,04/03/2024,Income,Investment,35429.0,Crd,PUN,Restaurant dinner
T11396,U123,23-09-2022,Expense,Educaton,7984.0,Cash,Bangalore,Grocery shopping
T11432,U069,2022-12-17,Expense,Entertainment,1439.0,UPi,Lucknow,test
T4133,U100,12/24/2024,Income,Freelance,64305.0,Bank_Transfer,Mumbai,Train ticket
T5890,U076,17-08-22,Income,Others,10062.0,Card,bangalore,Movie tickets
T11069,U149,17-10-24,Expense,Fod,8099.0,UPi,hyderabad,Doctor consultation
T7886,U045,28-12-24,Expense,Traval,948.0,Bank Transfr,delhi,EMI payment
T2069,U125,2022-04-20,Expense,Foods,2917.0,Upi,CHE,Restaurant dinner
T12963,U104,2022-11-30,Income,Investment,64620.0,Bank Transfer,Kolkata,...
T12591,U087,20-03-21,Expense,Rentt,41586.0,Crd,HYDERABAD,Doctor consultation
T7713,U105,2023-06-21,Expense,Utilties,7109.0,bank transfer,JAIPUR,Monthly rent payment
T10430,U087,2022-01-10,Expense,travel,2162.0,Card,Mumbai,Petrol
T8825,U022,26-05-2023,Expense,Entertain,6275.0,,BANGALORE,Shopping
T8765,U136,18-08-24,Expense,Travel,3905.0,CASH,Unknown,Online course
T0191,U126,2022-01-21,Income,Salary,27197.0,,DEL,misc
T4350,U028,04/29/2024,Expense,FOOD,557.0,card,Jaipur,No Notes
T5874,U094,08/14/2024,Expense,Other,4330.0,Bank Transfer,LUCKNOW,ATM withdrawal
T0663,U067,2021-02-17,Expense,Travl,8757.0,Bank Transfer,Hyderabad,No Notes
T1953,U130,2022-05-20,Income,Bonus,310817.0,cash,LUCKNOW,Lunch
T1340,U089,2022-01-07,Income,Freelance,12054.0,CASH,mumbai,Fixed deposit
T0464,U001,2022-10-22,Expense,RENT,3926.0,Csh,AHMEDABAD,Movie tickets
T13955,U066,30-03-21,Expense,FOOD,3268.0,UPI,KOL,...
T7979,U093,19-05-22,Expense,Traval,413.0,upi,Unknown,Train ticket
T3482,U041,07/21/2023,Expense,food,9025.0,BankTransfer,KOLKATA,asdfgh
T4604,U056,2022-10-15,Expense,Foods,4525.0,Bank_Transfer,MUMBAI,EMI payment
T11083,U111,04-01-22,Expense,FOOD,1414.0,Bank Transfer,KOLKATA,Petrol
T9918,U081,13-09-22,Expense,Travl,6950.0,Crd,CHENNAI,Medicine
T9573,U060,06/16/2024,Expense,Food,3378.0,CASH,jaipur,ATM withdrawal
T10016,U072,03/03/2023,Expense,rent,6477.0,upi,lucknow,Gym membership
T1228,U098,11/28/2022,Expense,Education,2602.0,Bank Transfer,Jaipur,Monthly rent payment
T9784,U088,2021-10-31,Income,,66865.0,csh,PUNE,!!!
T5610,U002,2022-06-18,Expense,Utilties,9771.0,upi,CHE,Monthly rent payment
T13127,U104,2022-08-24,Expense,Entertain,1666.0,UPi,Lucknow,No Notes
T1908,U101,2022-12-12,Expense,Rentt,34751.0,CRD,CHENNAI,Internet bill
T10501,U143,2024-04-17,Income,Others,58332.0,cash,bangalore,Uber ride
T2301,U109,12-05-2024,Expense,Utilties,3812.0,upi,MUMBAI,Medicine
T6335,U052,2021-07-26,Expense,rent,4957.0,UPI,Jaipur,xyz123
T1412,U135,01/17/2023,Expense,Rentt,45803.0,UPI,JAI,xyz123
T3514,U097,2024-09-08,Expense,utilities,1959.0,Cash,Ahmedabad,Gym membership
T3715,U092,05/20/2022,Expense,Foodd,1405.0,BankTransfer,CHE,Uber ride
T6522,U119,2024-04-13,Expense,Travl,2580.0,Bank Transfr,lucknow,Uber ride
T12226,U047,02/27/2024,Expense,Utlities,3101.0,CRD,Chennai,test
T4508,U080,02/27/2022,Expense,Rent,31198.0,cash,Kolkata,Movie tickets
T11025,U031,07-07-23,Expense,Health,6678.0,UPI,Chennai,Fixed deposit
T5349,U009,2023-06-05,Income,Salary,67808.0,Cash,Ahmedabad,Medicine
T6374,U058,01/19/2021,Expense,Foodd,1978.0,,PUN,Internet bill
T13640,U025,20-04-21,Expense,Utlities,9878.0,upi,Ahmedabad,Books
T6633,U103,07/31/2023,Income,Others,79810.0,BankTransfer,pune,No Notes
T2230,U117,10/19/2023,Expense,Food,3920.0,bank transfer,AHMEDABAD,Shopping
T10982,U056,03/21/2021,Expense,EDU,8676.0,csh,jaipur,...
T3855,U137,02/20/2023,Expense,Utilities,342.0,upi,Unknown,misc
T13023,U080,2024-08-09,Income,Salary,30978.0,UPi,DELHI,Lunch
T10299,U123,28-05-24,Expense,Foods,1591.0,Upi,Chennai,asdfgh
T2166,U123,08/15/2023,Expense,Travel,4817.0,CARD,mumbai,No Notes
T3289,U101,2022-04-08,Expense,Entertain,1563.0,,JAI,No Notes
T0728,U099,20-02-21,Expense,entertainment,328.0,Crd,chennai,Movie tickets
T12836,U016,2022-07-22,Income,Salary,56804.0,Crd,DEL,Electricity bill
T0761,U106,11-01-2023,Expense,Rnt,5350.0,UPi,CHENNAI,Fixed deposit
T1914,U020,28-03-22,Expense,savings,7727.0,Card,Unknown,Fixed deposit
T7958,U009,18-07-24,Expense,EDU,6852.0,Cash,AHMEDABAD,test
T6740,U061,01/09/2024,Expense,Traval,5088.0,cash,CHENNAI,Gym membership
T4846,U113,2021-09-20,Expense,Utlities,5535.0,Csh,Unknown,Lunch
T5844,U118,06/22/2022,Expense,TRAVEL,9004.0,csh,KOLKATA,Uber ride
T1055,U075,2024-05-20,Expense,Rentt,17794.0,cash,jaipur,Train ticket
T0102,U138,02/26/2024,Expense,TRAVEL,931.0,Cash,AHMEDABAD,Movie tickets
T6721,U009,23-12-2022,Expense,rent,931.0,Bank Transfr,ahmedabad,Shopping
T0309,U073,2021-03-11,Expense,Utilties,2095.0,CARD,Lucknow,Train ticket
T11405,U149,22-02-21,Expense,RENT,1823.0,CRD,AHM,Doctor consultation
T6348,U101,08/20/2021,Expense,FOOD,3484.0,Card,pune,xyz123
T3444,U060,2021-08-05,Income,Bonus,27877.0,BankTransfer,LUC,Gym membership
T0996,U146,2023-04-12,Income,Salary,73422.0,card,Pune,Monthly rent payment
T10805,U123,02-12-24,Expense,Rent,999999.0,card,Chennai,Gym membership
T10449,U013,2024-05-29,Expense,Fod,4210.0,Bank_Transfer,AHM,Uber ride
T12583,U136,2021-07-05,Expense,Entrtnmnt,6819.0,csh,Unknown,No Notes
T10666,U086,2024-06-25,Expense,Rnt,5280.0,Csh,DEL,Electricity bill
T10453,U020,12-10-24,Income,Freelance,55580.0,Csh,AHMEDABAD,Shopping
T0041,U117,24-04-2022,Expense,Foods,1670.0,upi,Unknown,EMI payment
T5437,U086,22-11-21,Expense,RENT,5557.0,Crd,JAIPUR,Monthly rent payment
T13585,U109,11-05-21,Income,Bonus,57035.0,Crd,mumbai,No Notes
T12269,U077,2023-06-02,Expense,RENT,3427.0,UPi,jaipur,Electricity bill
T9488,U072,01/08/2024,Expense,Utilities,4064.0,upi,KOLKATA,Movie tickets
T1672,U057,2021-10-15,Expense,Utilties,789.0,UPI,chennai,No Notes
T4765,U016,2024-04-29,Expense,RENT,5063.0,Crd,Delhi,No Notes
T2995,U067,2023-03-11,Expense,Education,7988.0,upi,JAI,Fixed deposit
T5232,U140,2021-10-10,Expense,Utility,8104.0,Bank Transfer,Delhi,No Notes
T6153,U146,2023-02-21,Income,Investment,59374.0,Cash,mumbai,No Notes
T4228,U130,12/24/2021,Income,Salary,33416.0,UPI,Jaipur,Fixed deposit
T9234,U043,2024-10-02,Income,Freelance,37264.0,cash,Unknown,No Notes
T7677,U096,03/08/2021,Expense,TRAVEL,2562.0,UPi,ahmedabad,Internet bill
T3604,U078,2023-01-21,Expense,Utlities,8088.0,bank transfer,Pune,Coffee
T10698,U081,2021-08-15,Expense,Travl,3247.0,BankTransfer,KOL,Medicine
T2730,U020,13-03-22,Expense,Foods,4818.0,Bank_Transfer,Bangalore,Medicine
T10850,U101,2021-12-25,Expense,Travel,1683.0,Bank_Transfer,kolkata,Online course
T13147,U131,2023-03-17,Income,Freelance,50775.0,UPi,AHMEDABAD,test
T13323,U111,04/25/2023,Expense,Travel,3233.0,Bank_Transfer,PUNE,No Notes
T2761,U002,02-05-2022,Expense,Entrtnmnt,9589.0,Bank_Transfer,Chennai,Monthly rent payment
T6812,U088,2023-02-16,Expense,Travel,5552.0,csh,KOLKATA,Coffee
T0184,U079,12/23/2024,Expense,Helth,3675.0,Bank_Transfer,Jaipur,misc
T1928,U058,2022-11-27,Expense,Utlities,5711.0,CARD,Hyderabad,No Notes
T4601,U057,04-10-2024,Income,Others,46663.0,cash,AHM,...
T9110,U053,23-11-2022,Expense,RENT,7020.0,Bank Transfer,DEL,Shopping
T11736,U113,04-06-21,Expense,Utlities,3012.0,upi,hyderabad,Medicine
T11884,U113,11/01/2024,Expense,,5623.0,bank transfer,Unknown,Electricity bill
T13817,U149,2023-07-21,Income,Freelance,459085.0,UPi,Bangalore,Internet bill
T2397,U118,2022-02-01,Expense,Utilities,8615.0,upi,Lucknow,Lunch
T2384,U143,2022-03-02,Expense,Travel,9687.0,UPI,Lucknow,No Notes
T13831,U016,2023-04-09,Expense,Saving,3783.0,Csh,DELHI,No Notes
T3432,U013,05/12/2024,Expense,Foods,1315.0,BankTransfer,PUN,Internet bill
T0097,U025,11/26/2022,Expense,Fod,8293.0,Bank_Transfer,LUCKNOW,Fixed deposit
T4190,U015,18-11-23,Expense,Travl,2280.0,csh,hyderabad,Books
T11207,U041,20-09-21,Expense,food,5530.0,Bank_Transfer,HYD,Shopping
T7771,U003,03/16/2022,Expense,EDU,6239.0,Csh,hyderabad,Coffee
T5956,U095,2022-03-24,Expense,Fod,6625.0,Csh,pune,No Notes
T0508,U027,10/20/2023,Income,Salary,29482.0,CARD,AHMEDABAD,Doctor consultation
T11664,U038,2021-09-12,Expense,rent,1906.0,CARD,kolkata,Grocery shopping
T7856,U085,2023-12-10,Expense,Travl,4697.0,UPi,jaipur,...
T9354,U050,01-04-2024,Expense,Traval,8325.0,BankTransfer,PUNE,Restaurant dinner
T2639,U143,2024-01-18,Income,Investment,782862.0,Cash,lucknow,test
T3451,U094,06/11/2023,Expense,SAVINGS,1231.0,BankTransfer,delhi,xyz123
T7167,U054,2023-05-25,Expense,others,8498.0,upi,Unknown,!!!
T10910,U093,12/03/2021,Expense,food,2808.0,CARD,Lucknow,misc
T5512,U005,10/08/2024,Expense,savings,3688.0,Bank_Transfer,lucknow,Electricity bill
T10596,U146,2021-05-29,Income,Salary,19190.0,,MUMBAI,...
T1822,U037,2024-12-08,Expense,food,5289.0,UPI,kolkata,EMI payment
T9878,U059,10/09/2021,Income,Investment,38031.0,,Jaipur,Movie tickets
T2543,U033,06/16/2022,Expense,RENT,1379.0,UPI,Pune,asdfgh
T9491,U082,2022-03-04,Expense,utilities,4723.0,Crd,chennai,Petrol
T5551,U075,2021-04-22,Expense,Traval,7555.0,upi,Delhi,...
T10958,U043,07/05/2021,Income,Others,60182.0,UPi,Unknown,No Notes
T12875,U096,07/05/2024,Expense,Utilties,8746.0,CARD,Ahmedabad,!!!
T1102,U045,09/18/2021,Income,Salary,44667.0,CASH,PUN,No Notes
T3010,U030,12/24/2024,Expense,Educaton,2747.0,Upi,bangalore,Books
T10721,U051,02/26/2021,Expense,Utilities,1076.0,UPi,DELHI,No Notes
T13693,U016,02/21/2024,Expense,Foods,3262.0,Card,Ahmedabad,Coffee
T13812,U029,2024-06-15,Income,Investment,76046.0,csh,JAI,No Notes
T9532,U137,22-07-2021,Expense,Utility,789.0,Cash,Pune,EMI payment
T5672,U059,2022-08-19,Expense,SAVINGS,6124.0,CASH,lucknow,Online course
T10947,U120,29-06-2024,Expense,Utilties,5150.0,Bank Transfr,LUCKNOW,Gym membership
T13766,U041,2022-08-17,Expense,Entertain,6791.0,CARD,ahmedabad,asdfgh
T6486,U146,2023-06-24,Expense,Rnt,4974.0,BankTransfer,HYDERABAD,xyz123
T11315,U040,02/01/2022,Expense,Fod,7742.0,bank transfer,Mumbai,Grocery shopping
T9044,U089,01/06/2023,Expense,travel,604.0,bank transfer,Chennai,Electricity bill
T3728,U109,10-05-2022,Expense,Utility,4000.0,bank transfer,ahmedabad,Shopping
T2550,U024,10-06-2022,Expense,Rentt,27769.0,Crd,Unknown,No Notes
T13916,U141,11/28/2023,Expense,RENT,3435.0,,ahmedabad,Online course
T11390,U105,08-02-24,Income,Freelance,58106.0,CASH,Kolkata,EMI payment
T5386,U088,2024-06-17,Expense,Entertainment,8162.0,Bank Transfer,Jaipur,Medicine
T1152,U051,03/08/2023,Expense,Travel,4907.0,CARD,MUMBAI,Lunch
T9976,U131,2023-10-14,Expense,Utlities,3573.0,upi,Unknown,asdfgh
T11404,U150,30-06-23,Expense,Rnt,635.0,BankTransfer,Delhi,!!!
T11917,U136,2023-05-12,Expense,Educaton,128.0,,Hyderabad,Monthly rent payment
T10768,U052,12/04/2023,Expense,education,7321.0,UPi,lucknow,Monthly rent payment
T10934,U032,09/30/2023,Expense,Foodd,4035.0,Upi,LUCKNOW,Restaurant dinner
T7474,U111,2023-10-26,Expense,Educaton,6081.0,Upi,Unknown,Petrol
T3282,U148,10/14/2022,Expense,Rent,29153.0,BankTransfer,Bangalore,misc
T0782,U118,12/03/2022,Income,Investment,53332.0,Crd,kolkata,Internet bill
T7282,U106,12/21/2024,Expense,food,1710.0,Crd,LUCKNOW,Uber ride
T4243,U104,2024-01-08,Expense,Utilities,9864.0,,lucknow,Internet bill
T1856,U107,12/15/2021,Expense,rent,7174.0,Bank Transfr,PUN,Medicine
T4344,U146,01/30/2024,Expense,Utilties,544.0,CARD,PUN,Medicine
T0176,U133,19-10-2024,Expense,Travl,2838.0,Bank Transfer,PUN,Medicine
T4564,U149,2021-01-31,Expense,Foods,3226.0,csh,chennai,Train ticket
T4121,U054,2024-03-21,Income,Investment,46588.0,Bank Transfer,CHE,No Notes
T13560,U060,17-09-24,Expense,Travl,951.0,upi,JAIPUR,Fixed deposit
T9046,U038,2022-08-14,Expense,,261.0,Card,mumbai,No Notes
T6537,U104,2023-02-15,Expense,Rent,16219.0,UPI,MUM,Lunch
T12776,U019,2021-04-14,Income,Freelance,22666.0,Csh,BANGALORE,xyz123
T5869,U115,2024-08-12,Expense,Others,3718.0,Bank_Transfer,kolkata,Restaurant dinner
T7109,U005,11/05/2021,Expense,Foodd,2978.0,UPi,Unknown,ATM withdrawal
T5943,U118,30-03-24,Expense,Traval,1722.0,Cash,PUN,No Notes
T4273,U008,24-03-2021,Expense,TRAVEL,1864.0,CRD,Bangalore,Coffee
T8650,U016,2023-02-21,Expense,Utilties,4523.0,Upi,CHE,asdfgh
T2646,U081,09/08/2024,Expense,Rnt,5895.0,cash,JAIPUR,No Notes
T0634,U030,07/12/2023,Expense,Rentt,12318.0,Bank Transfer,hyderabad,Coffee
T11438,U004,2024-03-14,Expense,Foods,4616.0,Upi,delhi,No Notes
T12270,U110,07/27/2021,Expense,RENT,4102.0,Crd,HYDERABAD,ATM withdrawal
T1996,U006,28-04-21,Expense,EDU,5581.0,card,BANGALORE,Movie tickets
T7848,U050,10-08-2022,Expense,Utilities,3108.0,,Unknown,ATM withdrawal
T4277,U116,07-02-24,Expense,Entertain,3438.0,Bank_Transfer,BANGALORE,Electricity bill
T7180,U124,10/18/2023,Expense,Entrtnmnt,7485.0,Card,KOLKATA,Electricity bill
T4223,U013,23-05-21,Expense,HEALTH,2344.0,bank transfer,BAN,test
T10859,U081,08/06/2021,Expense,Traval,1103.0,upi,PUN,Books
T11229,U114,2023-05-07,Expense,Misc,654.0,UPi,Pune,No Notes
T9708,U083,08-10-21,Expense,Food,4554.0,Upi,MUMBAI,Gym membership
T11262,U075,18-04-23,Expense,Entertain,2080.0,CARD,BANGALORE,Electricity bill
T9622,U074,09/06/2022,Expense,Utilties,9542.0,Bank Transfer,lucknow,...
T0376,U067,07-10-2023,Income,Investment,44131.0,,kolkata,misc
T5377,U021,07/17/2022,Income,Salary,42147.0,BankTransfer,Unknown,!!!
T8208,U077,2021-08-10,Income,Salary,13777.0,Csh,HYDERABAD,Petrol
T10090,U029,09-03-21,Expense,Utlities,8430.0,Card,DEL,Gym membership
T0817,U059,2022-07-23,Expense,FOOD,999999.0,upi,BANGALORE,Gym membership
T7887,U140,18-01-2021,Expense,Utlities,5508.0,upi,Unknown,No Notes
T10415,U088,29-04-24,Income,Bonus,58012.0,CRD,BANGALORE,ATM withdrawal
T5070,U015,2024-05-22,Expense,Utilties,6226.0,Bank Transfr,Unknown,test
T10650,U098,06/11/2024,Expense,Utility,9556.0,CASH,Unknown,Doctor consultation
T0337,U123,10/13/2021,Expense,Fod,7406.0,Crd,kolkata,Medicine
T7809,U088,2024-03-24,Expense,Fod,3674.0,cash,Jaipur,No Notes
T0578,U033,2022-08-02,Expense,Foodd,1112.0,Cash,JAIPUR,Books
T0564,U016,04/12/2024,Expense,Traval,9308.0,CRD,Mumbai,No Notes
T2593,U001,2023-02-26,Income,Investment,73568.0,Upi,Bangalore,test
T4650,U034,30-05-21,Expense,travel,6610.0,UPi,chennai,Medicine
T0307,U115,28-06-2021,Expense,TRAVEL,1018.0,bank transfer,Mumbai,ATM withdrawal
T3993,U105,2023-12-14,Expense,travel,5561.0,Bank Transfer,mumbai,Uber ride
T8702,U010,29-04-23,Expense,Rent,37378.0,CRD,kolkata,No Notes
T9034,U023,2022-11-08,Expense,Utility,409.0,cash,ahmedabad,Electricity bill
T4618,U070,21-02-21,Income,Salary,56722.0,bank transfer,pune,No Notes
T2976,U126,2024-07-31,Expense,Travl,4985.0,BankTransfer,Lucknow,Train ticket
T3331,U001,2023-02-22,Expense,Entertainment,3076.0,Crd,Delhi,Monthly rent payment
T7889,U017,06/02/2024,Expense,Helth,7572.0,Bank Transfer,CHENNAI,Restaurant dinner
T7702,U015,2023-12-27,Expense,Entertainment,9428.0,csh,Delhi,No Notes
T6221,U021,12/20/2021,Expense,Utilties,2900.0,UPi,LUC,Monthly rent payment
T3296,U100,13-12-2023,Expense,Food,1360.0,card,chennai,Monthly rent payment
T1712,U128,2023-02-23,Expense,Rnt,5845.0,UPi,Pune,xyz123
T7039,U144,05/13/2021,Expense,Foods,4807.0,bank transfer,PUNE,xyz123
T9329,U032,2021-07-08,Expense,Travl,5048.0,CASH,kolkata,Lunch
T3749,U055,2022-10-31,Expense,Utilties,6228.0,Bank Transfr,AHMEDABAD,ATM withdrawal
T8289,U148,2023-01-05,Expense,utilities,4832.0,card,CHE,Train ticket
T1987,U026,27-04-22,Expense,Foodd,3022.0,csh,ahmedabad,xyz123
T0977,U147,2022-06-24,Expense,Foodd,2357.0,UPI,CHE,Gym membership
T11342,U102,15-04-21,Income,Salary,15555.0,upi,MUM,Fixed deposit
T6751,U134,09/03/2023,Expense,Foods,171.0,Bank Transfer,Mumbai,...
T11625,U028,30-11-23,Income,Others,12944.0,,JAIPUR,No Notes
T12514,U045,08-07-2021,Expense,Utility,8433.0,UPI,KOL,Electricity bill
T5767,U080,20-07-22,Expense,Entertain,9364.0,Bank Transfr,kolkata,Medicine
T1556,U121,01/19/2024,Expense,Saving,2250.0,Upi,HYD,Train ticket
T7572,U047,20-04-22,Expense,Travel,3168.0,Bank_Transfer,PUN,misc
T4976,U113,19-08-22,Expense,Food,432.0,UPI,MUMBAI,!!!
T8817,U098,15-09-21,Expense,Rent,7537.0,Cash,MUM,Restaurant dinner
T7514,U087,27-05-24,Income,Bonus,52691.0,Upi,HYDERABAD,Movie tickets
T3674,U033,23-03-24,Expense,travel,6890.0,CRD,Pune,No Notes
T3668,U134,2023-11-27,Expense,FOOD,2443.0,UPi,Pune,Lunch
T9605,U023,22-05-2022,Expense,Rent,46003.0,csh,HYDERABAD,No Notes
T7915,U045,2021-12-18,Expense,Rentt,13427.0,Bank Transfr,Unknown,Grocery shopping
T11610,U029,28-04-22,Expense,Educaton,3852.0,CRD,Unknown,Movie tickets
T7119,U149,08-04-23,Expense,Foods,1101.0,upi,Chennai,No Notes
T0519,U037,26-11-2021,Expense,Fod,5693.0,Bank Transfer,Pune,Internet bill
T1639,U021,08-04-24,Expense,OTHERS,5071.0,Bank Transfr,jaipur,No Notes
T8202,U086,2021-09-19,Expense,TRAVEL,8723.0,CRD,LUCKNOW,Coffee
T3691,U150,09/15/2024,Expense,HEALTH,1203.0,Bank_Transfer,JAIPUR,Online course
T1279,U016,07/25/2021,Expense,,3248.0,card,JAI,Shopping
T6981,U092,2024-09-24,Expense,Educaton,1247.0,UPI,lucknow,Electricity bill
T9102,U109,05/17/2021,Expense,utilities,5070.0,Card,Kolkata,!!!
T10130,U003,2022-06-14,Expense,FOOD,1258.0,,HYDERABAD,Online course
T6215,U041,2022-01-26,Expense,SAVINGS,7832.0,upi,BANGALORE,Electricity bill
T9621,U045,04-04-24,Expense,TRAVEL,1785.0,Card,CHE,Electricity bill
T8172,U058,06/18/2021,Expense,Rnt,9292.0,Upi,LUC,asdfgh
T0747,U013,07/01/2021,Expense,Foodd,3091.0,UPi,pune,misc
T11469,U018,02-02-24,Expense,Utilties,6261.0,Crd,bangalore,ATM withdrawal
T2173,U041,06/18/2024,Expense,Educaton,8472.0,BankTransfer,CHE,Lunch
T5522,U021,25-11-22,Expense,Utilties,6662.0,upi,HYDERABAD,misc
T12596,U069,09-04-2023,Expense,Entrtnmnt,9763.0,bank transfer,LUC,No Notes
T0917,U013,2024-06-10,Expense,EDU,4136.0,UPI,Unknown,...
T6507,U053,2021-09-12,Expense,Helth,6892.0,CASH,KOL,No Notes
T7872,U095,2022-01-02,Expense,Foodd,4368.0,CRD,Mumbai,EMI payment
T5617,U099,2021-11-29,Expense,Entrtnmnt,7568.0,UPi,pune,Fixed deposit
T4776,U140,12/06/2023,Expense,Travel,2423.0,BankTransfer,lucknow,No Notes
T7292,U017,2022-02-06,Expense,Rent,43387.0,Crd,chennai,Monthly rent payment
T1646,U034,2021-05-05,Income,Freelance,60979.0,upi,HYD,asdfgh
T11321,U124,10/18/2022,Expense,Helth,2541.0,UPi,LUCKNOW,test
T12517,U100,02/04/2024,Expense,Utilities,5841.0,Crd,Jaipur,xyz123
T4613,U131,17-05-22,Expense,Entrtnmnt,814.0,bank transfer,Bangalore,No Notes
T2974,U007,2024-10-02,Expense,Food,3826.0,csh,JAI,xyz123
T2466,U111,01/06/2022,Income,Investment,43006.0,cash,lucknow,Internet bill
T12299,U145,2024-09-15,Income,Others,66394.0,UPI,BAN,Medicine
T11436,U080,2022-10-03,Income,Investment,29568.0,Bank Transfer,HYD,ATM withdrawal
T2658,U118,2024-03-12,Expense,Rnt,7091.0,CARD,HYD,Doctor consultation
T3762,U060,01/13/2023,Expense,Food,4479.0,CRD,chennai,xyz123
T9872,U108,2021-11-12,Expense,Fod,4222.0,upi,BANGALORE,Restaurant dinner
T1076,U109,21-02-2024,Expense,food,675.0,csh,JAI,No Notes
T3426,U097,08-07-22,Income,Investment,19576.0,BankTransfer,mumbai,asdfgh
T12603,U015,21-05-24,Expense,Travl,1816.0,Bank Transfer,lucknow,No Notes
T11280,U100,02/27/2022,Expense,RENT,4808.0,csh,MUM,Online course
T6568,U004,2024-09-25,Expense,Food,2508.0,Card,JAIPUR,Restaurant dinner
T0694,U130,2024-01-02,Expense,Utlities,9177.0,CASH,AHM,...
T11700,U134,2021-06-07,Expense,Travl,1227.0,Csh,HYD,Petrol
T9165,U062,04/11/2022,Expense,food,1838.0,UPi,Chennai,No Notes
T3548,U052,2021-10-10,Expense,rent,460.0,bank transfer,Lucknow,Gym membership
T10880,U040,02/24/2022,Expense,Food,259.0,BankTransfer,Kolkata,Monthly rent payment
T5509,U028,2024-09-08,Expense,Helth,2452.0,csh,MUM,Grocery shopping
T3729,U142,30-10-23,Expense,RENT,6326.0,cash,AHM,Electricity bill
T0118,U142,2022-08-03,Expense,Entrtnmnt,8247.0,upi,PUNE,Uber ride
T12911,U044,05/24/2022,Expense,education,5178.0,Bank_Transfer,Unknown,Medicine
T2236,U048,29-10-2022,Expense,Fod,2058.0,Csh,CHENNAI,Fixed deposit
T0369,U130,05/12/2023,Expense,Rnt,953.0,Card,KOL,No Notes
T12608,U048,2023-11-22,Expense,RENT,2204.0,UPi,pune,!!!
T9924,U037,2024-05-03,Expense,TRAVEL,5004.0,bank transfer,delhi,Shopping
T4398,U100,10-02-24,Income,Investment,37501.0,card,kolkata,Doctor consultation
T4838,U010,06-07-21,Expense,FOOD,8300.0,Bank Transfr,HYDERABAD,Books
T12960,U085,01-07-2023,Expense,Educaton,101.0,Cash,BANGALORE,No Notes
T1658,U066,2024-05-06,Expense,food,4785.0,upi,Unknown,No Notes
T13331,U058,2021-05-21,Income,Freelance,58650.0,Cash,mumbai,No Notes
T9208,U086,05/22/2022,Income,Salary,77193.0,UPI,Lucknow,No Notes
T2182,U049,10-12-24,Expense,utilities,7260.0,UPi,AHMEDABAD,No Notes
T8805,U007,2022-01-02,Expense,Utilities,2493.0,UPI,Chennai,EMI payment
T1363,U106,2021-01-19,Expense,Food,3973.0,Bank_Transfer,KOL,No Notes
T5274,U033,11/06/2024,Expense,food,1669.0,Upi,AHMEDABAD,Uber ride
T2866,U069,19-05-21,Expense,Rentt,35278.0,CARD,DEL,Lunch
