transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,days_since_last_txn,year_month,monthly_total_spend,category_monthly_spend,user_txn_frequency,rolling_avg_3
T0384,U119,2024-08-19,Expense,Travel,7771.0,Card,Kolkata,Internet bill,2024,8,19,Monday,35.0,2024-08,22494.0,14775.0,106,5347.666666666667
T6180,U119,2024-08-23,Expense,Food,7719.0,Cash,Lucknow,xyz123,2024,8,23,Friday,4.0,2024-08,22494.0,7719.0,106,6133.333333333333
T10560,U119,2024-08-26,Expense,Travel,7004.0,Cash,Ahmedabad,Movie tickets,2024,8,26,Monday,3.0,2024-08,22494.0,14775.0,106,7498.0
T6177,U119,2024-09-12,Expense,Utilities,7316.0,Cash,Ahmedabad,Doctor consultation,2024,9,12,Thursday,17.0,2024-09,7316.0,7316.0,106,7346.333333333333
T4551,U119,2024-10-01,Income,Salary,43118.0,Upi,Lucknow,EMI payment,2024,10,1,Tuesday,19.0,2024-10,14997.0,,106,19146.0
T12785,U119,2024-10-15,Expense,Entertainment,6990.0,Bank_Transfer,Jaipur,Fixed deposit,2024,10,15,Tuesday,14.0,2024-10,14997.0,6990.0,106,19141.333333333332
T5929,U119,2024-10-27,Expense,Rent,8007.0,Upi,Bangalore,No Notes,2024,10,27,Sunday,12.0,2024-10,14997.0,8007.0,106,19371.666666666668
T13739,U119,2024-11-23,Expense,Food,4921.0,Upi,Hyderabad,Restaurant dinner,2024,11,23,Saturday,27.0,2024-11,14269.0,4921.0,106,6639.333333333333
T4254,U119,2024-11-28,Expense,Education,9348.0,Upi,Hyderabad,Petrol,2024,11,28,Thursday,5.0,2024-11,14269.0,9348.0,106,7425.333333333333
T2019,U120,2021-01-25,Income,Bonus,39406.0,Bank_Transfer,Jaipur,xyz123,2021,1,25,Monday,,2021-01,3006.0,,76,39406.0
T13571,U120,2021-01-28,Expense,Food,3006.0,Card,Pune,xyz123,2021,1,28,Thursday,3.0,2021-01,3006.0,3006.0,76,21206.0
T2458,U120,2021-02-08,Expense,Food,3530.0,Card,Kolkata,No Notes,2021,2,8,Monday,11.0,2021-02,12063.0,3530.0,76,15314.0
T6771,U120,2021-02-08,Expense,Health,8533.0,Upi,Hyderabad,Fixed deposit,2021,2,8,Monday,0.0,2021-02,12063.0,8533.0,76,5023.0
T12459,U120,2021-03-09,Expense,Utilities,5466.0,Card,Chennai,No Notes,2021,3,9,Tuesday,29.0,2021-03,46841.0,5466.0,76,5843.0
T6968,U120,2021-03-11,Expense,Rent,31703.0,Card,Lucknow,misc,2021,3,11,Thursday,2.0,2021-03,46841.0,31703.0,76,15234.0
T10035,U120,2021-03-17,Expense,Entertainment,9672.0,Cash,Mumbai,Doctor consultation,2021,3,17,Wednesday,6.0,2021-03,46841.0,9672.0,76,15613.666666666666
T4084,U120,2021-04-26,Income,Bonus,72863.0,Bank_Transfer,Unknown,Internet bill,2021,4,26,Monday,40.0,2021-04,9945.0,,76,38079.333333333336
T11638,U120,2021-04-27,Expense,Entertainment,6460.0,Bank_Transfer,Jaipur,No Notes,2021,4,27,Tuesday,1.0,2021-04,9945.0,6460.0,76,29665.0
T11153,U120,2021-04-30,Income,Bonus,28018.0,Upi,Ahmedabad,EMI payment,2021,4,30,Friday,3.0,2021-04,9945.0,,76,35780.333333333336
T6871,U120,2021-04-30,Expense,Food,3485.0,Cash,Jaipur,Electricity bill,2021,4,30,Friday,0.0,2021-04,9945.0,3485.0,76,12654.333333333334
T3429,U120,2021-05-05,Expense,Rent,5108.0,Card,Pune,Books,2021,5,5,Wednesday,5.0,2021-05,20406.0,5108.0,76,12203.666666666666
T7949,U120,2021-05-08,Expense,Food,7932.0,Bank_Transfer,Bangalore,Doctor consultation,2021,5,8,Saturday,3.0,2021-05,20406.0,15298.0,76,5508.333333333333
T5580,U120,2021-05-14,Expense,Food,7366.0,Cash,Kolkata,test,2021,5,14,Friday,6.0,2021-05,20406.0,15298.0,76,6802.0
T1812,U120,2021-06-02,Expense,Others,5774.0,Card,Mumbai,asdfgh,2021,6,2,Wednesday,19.0,2021-06,8160.0,5774.0,76,7024.0
T5924,U120,2021-06-16,Expense,Rent,2386.0,Unknown,Hyderabad,Movie tickets,2021,6,16,Wednesday,14.0,2021-06,8160.0,2386.0,76,5175.333333333333
T8979,U120,2021-07-25,Expense,Food,6860.0,Upi,Ahmedabad,Medicine,2021,7,25,Sunday,39.0,2021-07,22018.0,6860.0,76,5006.666666666667
T9120,U120,2021-07-27,Expense,Rent,15158.0,Bank_Transfer,Lucknow,Fixed deposit,2021,7,27,Tuesday,2.0,2021-07,22018.0,15158.0,76,8134.666666666667
T11113,U120,2021-08-31,Income,Salary,41519.0,Cash,Ahmedabad,No Notes,2021,8,31,Tuesday,35.0,2021-08,,,76,21179.0
T5912,U120,2021-12-20,Expense,Travel,2352.0,Cash,Ahmedabad,No Notes,2021,12,20,Monday,111.0,2021-12,2352.0,2352.0,76,19676.333333333332
T1876,U120,2022-02-22,Income,Bonus,75496.0,Upi,Pune,No Notes,2022,2,22,Tuesday,64.0,2022-02,,,76,39789.0
T5684,U120,2022-03-05,Income,Others,26378.0,Cash,Lucknow,!!!,2022,3,5,Saturday,11.0,2022-03,8331.0,,76,34742.0
T12439,U120,2022-03-24,Expense,Rent,8331.0,Card,Jaipur,...,2022,3,24,Thursday,19.0,2022-03,8331.0,8331.0,76,36735.0
T9993,U120,2022-04-02,Expense,Education,5124.0,Upi,Ahmedabad,Lunch,2022,4,2,Saturday,9.0,2022-04,22174.0,5124.0,76,13277.666666666666
T13265,U120,2022-04-11,Expense,Rent,9828.0,Upi,Mumbai,Gym membership,2022,4,11,Monday,9.0,2022-04,22174.0,17050.0,76,7761.0
T9380,U120,2022-04-14,Income,Others,46791.0,Bank_Transfer,Hyderabad,Train ticket,2022,4,14,Thursday,3.0,2022-04,22174.0,,76,20581.0
T7337,U120,2022-04-20,Expense,Rent,7222.0,Bank_Transfer,Hyderabad,Gym membership,2022,4,20,Wednesday,6.0,2022-04,22174.0,17050.0,76,21280.333333333332
T8785,U120,2022-05-09,Expense,Food,4051.0,Card,Bangalore,Shopping,2022,5,9,Monday,19.0,2022-05,4051.0,4051.0,76,19354.666666666668
T3128,U120,2022-07-04,Expense,Food,2745.0,Bank_Transfer,Pune,EMI payment,2022,7,4,Monday,56.0,2022-07,2745.0,2745.0,76,4672.666666666667
T7840,U120,2022-08-20,Expense,Entertainment,8571.0,Upi,Bangalore,Coffee,2022,8,20,Saturday,47.0,2022-08,9816.0,8571.0,76,5122.333333333333
T12458,U120,2022-08-21,Expense,Food,1245.0,Card,Hyderabad,test,2022,8,21,Sunday,1.0,2022-08,9816.0,1245.0,76,4187.0
T9374,U120,2022-09-03,Expense,Food,982.0,Bank_Transfer,Bangalore,asdfgh,2022,9,3,Saturday,13.0,2022-09,982.0,982.0,76,3599.3333333333335
T8846,U120,2022-09-19,Income,Salary,67978.0,Card,Ahmedabad,Gym membership,2022,9,19,Monday,16.0,2022-09,982.0,,76,23401.666666666668
T2438,U120,2022-10-07,Expense,Food,3926.0,Cash,Unknown,Coffee,2022,10,7,Friday,18.0,2022-10,9525.0,3926.0,76,24295.333333333332
T12056,U120,2022-10-25,Expense,Health,5599.0,Cash,Kolkata,Gym membership,2022,10,25,Tuesday,18.0,2022-10,9525.0,5599.0,76,25834.333333333332
T12063,U120,2022-11-10,Expense,Rent,747.0,Upi,Lucknow,Shopping,2022,11,10,Thursday,16.0,2022-11,1575.0,747.0,76,3424.0
T7247,U120,2022-11-12,Expense,Food,828.0,Cash,Kolkata,Petrol,2022,11,12,Saturday,2.0,2022-11,1575.0,828.0,76,2391.3333333333335
T4406,U120,2023-01-01,Expense,Food,796.0,Bank_Transfer,Ahmedabad,...,2023,1,1,Sunday,50.0,2023-01,14111.0,796.0,76,790.3333333333334
T5818,U120,2023-01-02,Expense,Rent,5515.0,Unknown,Kolkata,Uber ride,2023,1,2,Monday,1.0,2023-01,14111.0,5515.0,76,2379.6666666666665
T1113,U120,2023-01-05,Expense,Utilities,7800.0,Bank_Transfer,Delhi,Medicine,2023,1,5,Thursday,3.0,2023-01,14111.0,7800.0,76,4703.666666666667
T9342,U120,2023-02-15,Expense,Education,1235.0,Card,Chennai,Uber ride,2023,2,15,Wednesday,41.0,2023-02,1235.0,1235.0,76,4850.0
T1358,U120,2023-03-10,Income,Others,24620.0,Cash,Ahmedabad,Gym membership,2023,3,10,Friday,23.0,2023-03,7073.0,,76,11218.333333333334
T4674,U120,2023-03-14,Expense,Rent,7073.0,Cash,Bangalore,No Notes,2023,3,14,Tuesday,4.0,2023-03,7073.0,7073.0,76,10976.0
T7447,U120,2023-05-26,Expense,Utilities,5835.0,Cash,Bangalore,Online course,2023,5,26,Friday,73.0,2023-05,5835.0,5835.0,76,12509.333333333334
T2014,U120,2023-05-31,Income,Others,33389.0,Cash,Jaipur,Movie tickets,2023,5,31,Wednesday,5.0,2023-05,5835.0,,76,15432.333333333334
T11614,U120,2023-06-03,Expense,Rent,754.0,Bank_Transfer,Unknown,Internet bill,2023,6,3,Saturday,3.0,2023-06,4612.0,754.0,76,13326.0
T7172,U120,2023-06-23,Expense,Food,3858.0,Card,Lucknow,Lunch,2023,6,23,Friday,20.0,2023-06,4612.0,3858.0,76,12667.0
T10821,U120,2023-08-27,Expense,Travel,7979.0,Bank_Transfer,Bangalore,Doctor consultation,2023,8,27,Sunday,65.0,2023-08,7979.0,7979.0,76,4197.0
T9211,U120,2023-09-29,Expense,Travel,9984.0,Card,Mumbai,test,2023,9,29,Friday,33.0,2023-09,9984.0,9984.0,76,7273.666666666667
T5180,U120,2023-11-21,Expense,Travel,6347.0,Bank_Transfer,Hyderabad,Coffee,2023,11,21,Tuesday,53.0,2023-11,6347.0,6347.0,76,8103.333333333333
T9231,U120,2023-12-08,Expense,Entertainment,449.0,Bank_Transfer,Pune,No Notes,2023,12,8,Friday,17.0,2023-12,1424.0,449.0,76,5593.333333333333
T1768,U120,2023-12-12,Expense,Food,975.0,Upi,Chennai,misc,2023,12,12,Tuesday,4.0,2023-12,1424.0,975.0,76,2590.3333333333335
T11749,U120,2024-01-06,Expense,Food,4321.0,Unknown,Lucknow,Train ticket,2024,1,6,Saturday,25.0,2024-01,7689.0,7689.0,76,1915.0
T10374,U120,2024-01-23,Expense,Food,3368.0,Cash,Bangalore,Gym membership,2024,1,23,Tuesday,17.0,2024-01,7689.0,7689.0,76,2888.0
T7523,U120,2024-02-11,Expense,Others,9734.0,Bank_Transfer,Mumbai,Train ticket,2024,2,11,Sunday,19.0,2024-02,10459.0,9734.0,76,5807.666666666667
T9734,U120,2024-02-20,Expense,Food,725.0,Card,Pune,No Notes,2024,2,20,Tuesday,9.0,2024-02,10459.0,725.0,76,4609.0
T7576,U120,2024-03-23,Expense,Rent,16181.0,Cash,Kolkata,Lunch,2024,3,23,Saturday,32.0,2024-03,16181.0,16181.0,76,8880.0
T1218,U120,2024-03-23,Income,Others,77543.0,Upi,Jaipur,Internet bill,2024,3,23,Saturday,0.0,2024-03,16181.0,,76,31483.0
T8250,U120,2024-04-08,Expense,Food,4117.0,Bank_Transfer,Unknown,asdfgh,2024,4,8,Monday,16.0,2024-04,4117.0,4117.0,76,32613.666666666668
T1896,U120,2024-05-01,Expense,Food,2778.0,Card,Mumbai,Petrol,2024,5,1,Wednesday,23.0,2024-05,4417.0,2778.0,76,28146.0
T4747,U120,2024-05-30,Expense,Rent,1639.0,Bank_Transfer,Mumbai,Monthly rent payment,2024,5,30,Thursday,29.0,2024-05,4417.0,1639.0,76,2844.6666666666665
T10815,U120,2024-06-01,Expense,Travel,4964.0,Upi,Lucknow,asdfgh,2024,6,1,Saturday,2.0,2024-06,10114.0,4964.0,76,3127.0
T10947,U120,2024-06-29,Expense,Utilities,5150.0,Bank_Transfer,Lucknow,Gym membership,2024,6,29,Saturday,28.0,2024-06,10114.0,5150.0,76,3917.6666666666665
T8521,U120,2024-07-02,Expense,Food,3018.0,Cash,Bangalore,No Notes,2024,7,2,Tuesday,3.0,2024-07,29746.0,3018.0,76,4377.333333333333
T12367,U120,2024-07-08,Expense,Rent,26728.0,Unknown,Pune,No Notes,2024,7,8,Monday,6.0,2024-07,29746.0,26728.0,76,11632.0
T13271,U120,2024-08-15,Expense,Food,4986.0,Bank_Transfer,Bangalore,Coffee,2024,8,15,Thursday,38.0,2024-08,55407.0,6196.0,76,11577.333333333334
T2382,U120,2024-08-19,Expense,Food,1210.0,Cash,Bangalore,Petrol,2024,8,19,Monday,4.0,2024-08,55407.0,6196.0,76,10974.666666666666
T5532,U120,2024-08-21,Expense,Others,5959.0,Cash,Kolkata,Restaurant dinner,2024,8,21,Wednesday,2.0,2024-08,55407.0,5959.0,76,4051.6666666666665
T3952,U120,2024-08-26,Expense,Rent,43252.0,Cash,Delhi,test,2024,8,26,Monday,5.0,2024-08,55407.0,43252.0,76,16807.0
T13349,U120,2024-09-09,Expense,Food,5243.0,Bank_Transfer,Ahmedabad,ATM withdrawal,2024,9,9,Monday,14.0,2024-09,43237.0,5243.0,76,18151.333333333332
T11159,U120,2024-09-20,Income,Salary,30590.0,Cash,Mumbai,Monthly rent payment,2024,9,20,Friday,11.0,2024-09,43237.0,,76,26361.666666666668
T1142,U120,2024-09-24,Expense,Rent,37994.0,Card,Hyderabad,...,2024,9,24,Tuesday,4.0,2024-09,43237.0,37994.0,76,24609.0
T8264,U120,2024-10-21,Expense,Travel,3165.0,Bank_Transfer,Delhi,misc,2024,10,21,Monday,27.0,2024-10,39563.0,3165.0,76,23916.333333333332
T3515,U120,2024-10-28,Expense,Rent,26706.0,Cash,Jaipur,Gym membership,2024,10,28,Monday,7.0,2024-10,39563.0,36398.0,76,22621.666666666668
T7701,U120,2024-10-30,Expense,Rent,9692.0,Upi,Bangalore,misc,2024,10,30,Wednesday,2.0,2024-10,39563.0,36398.0,76,13187.666666666666
T12574,U120,2024-11-18,Expense,Rent,39367.0,Upi,Jaipur,EMI payment,2024,11,18,Monday,19.0,2024-11,39367.0,39367.0,76,25255.0
T2605,U121,2021-02-20,Expense,Utilities,5814.0,Bank_Transfer,Ahmedabad,Online course,2021,2,20,Saturday,,2021-02,6489.0,5814.0,83,5814.0
T7620,U121,2021-02-26,Expense,Food,675.0,Card,Delhi,Restaurant dinner,2021,2,26,Friday,6.0,2021-02,6489.0,675.0,83,3244.5
T11198,U121,2021-04-02,Income,Freelance,25759.0,Card,Unknown,No Notes,2021,4,2,Friday,35.0,2021-04,12585.0,,83,10749.333333333334
T8668,U121,2021-04-05,Expense,Food,4697.0,Bank_Transfer,Unknown,Medicine,2021,4,5,Monday,3.0,2021-04,12585.0,4697.0,83,10377.0
T1115,U121,2021-04-09,Expense,Rent,7888.0,Cash,Jaipur,...,2021,4,9,Friday,4.0,2021-04,12585.0,7888.0,83,12781.333333333334
T3779,U121,2021-05-31,Expense,Others,4833.0,Cash,Ahmedabad,Electricity bill,2021,5,31,Monday,52.0,2021-05,4833.0,4833.0,83,5806.0
T7662,U121,2021-07-03,Income,Investment,40679.0,Cash,Bangalore,Medicine,2021,7,3,Saturday,33.0,2021-07,11268.0,,83,17800.0
T10113,U121,2021-07-08,Expense,Rent,11268.0,Upi,Chennai,Online course,2021,7,8,Thursday,5.0,2021-07,11268.0,11268.0,83,18926.666666666668
T13015,U121,2021-09-17,Expense,Education,413.0,Bank_Transfer,Bangalore,No Notes,2021,9,17,Friday,71.0,2021-09,7546.0,413.0,83,17453.333333333332
T9241,U121,2021-09-20,Expense,Rent,3269.0,Unknown,Hyderabad,No Notes,2021,9,20,Monday,3.0,2021-09,7546.0,3269.0,83,4983.333333333333
T6717,U121,2021-09-27,Expense,Food,3864.0,Upi,Ahmedabad,No Notes,2021,9,27,Monday,7.0,2021-09,7546.0,3864.0,83,2515.3333333333335
T1998,U121,2021-10-31,Expense,Others,9835.0,Card,Lucknow,ATM withdrawal,2021,10,31,Sunday,34.0,2021-10,9835.0,9835.0,83,5656.0
T1222,U121,2021-11-01,Expense,Utilities,8855.0,Upi,Delhi,asdfgh,2021,11,1,Monday,1.0,2021-11,10834.0,8855.0,83,7518.0
T6616,U121,2021-11-09,Expense,Food,1979.0,Card,Chennai,Gym membership,2021,11,9,Tuesday,8.0,2021-11,10834.0,1979.0,83,6889.666666666667
T8428,U121,2021-12-30,Income,Investment,60680.0,Cash,Delhi,Grocery shopping,2021,12,30,Thursday,51.0,2021-12,,,83,23838.0
T11783,U121,2022-01-07,Expense,Travel,5855.0,Cash,Kolkata,Doctor consultation,2022,1,7,Friday,8.0,2022-01,54977.0,5855.0,83,22838.0
T13868,U121,2022-01-16,Expense,Rent,49122.0,Card,Jaipur,Petrol,2022,1,16,Sunday,9.0,2022-01,54977.0,49122.0,83,38552.333333333336
T0624,U121,2022-02-01,Expense,Travel,8924.0,Card,Kolkata,No Notes,2022,2,1,Tuesday,16.0,2022-02,20851.0,14091.0,83,21300.333333333332
T0077,U121,2022-02-02,Income,Others,75916.0,Card,Kolkata,Electricity bill,2022,2,2,Wednesday,1.0,2022-02,20851.0,,83,44654.0
T11850,U121,2022-02-15,Expense,Rent,6760.0,Upi,Unknown,Fixed deposit,2022,2,15,Tuesday,13.0,2022-02,20851.0,6760.0,83,30533.333333333332
T13136,U121,2022-02-26,Expense,Travel,5167.0,Cash,Hyderabad,Coffee,2022,2,26,Saturday,11.0,2022-02,20851.0,14091.0,83,29281.0
T11564,U121,2022-03-22,Expense,Utilities,4167.0,Cash,Pune,Electricity bill,2022,3,22,Tuesday,24.0,2022-03,7178.0,4167.0,83,5364.666666666667
T1990,U121,2022-03-29,Expense,Travel,3011.0,Card,Kolkata,Grocery shopping,2022,3,29,Tuesday,7.0,2022-03,7178.0,3011.0,83,4115.0
T2582,U121,2022-06-19,Income,Others,77097.0,Cash,Ahmedabad,No Notes,2022,6,19,Sunday,82.0,2022-06,,,83,28091.666666666668
T6787,U121,2022-07-29,Expense,Health,7776.0,Bank_Transfer,Unknown,Train ticket,2022,7,29,Friday,40.0,2022-07,7776.0,7776.0,83,29294.666666666668
T13083,U121,2022-08-04,Income,Others,15522.0,Bank_Transfer,Unknown,No Notes,2022,8,4,Thursday,6.0,2022-08,4391.0,,83,33465.0
T13148,U121,2022-08-09,Expense,Food,4391.0,Upi,Ahmedabad,No Notes,2022,8,9,Tuesday,5.0,2022-08,4391.0,4391.0,83,9229.666666666666
T6600,U121,2022-09-02,Expense,Food,4749.0,Upi,Mumbai,asdfgh,2022,9,2,Friday,24.0,2022-09,14769.0,4749.0,83,8220.666666666666
T0658,U121,2022-09-07,Expense,Rent,6591.0,Card,Ahmedabad,!!!,2022,9,7,Wednesday,5.0,2022-09,14769.0,6591.0,83,5243.666666666667
T11104,U121,2022-09-14,Expense,Travel,3429.0,Card,Mumbai,Lunch,2022,9,14,Wednesday,7.0,2022-09,14769.0,3429.0,83,4923.0
T11131,U121,2022-09-17,Income,Others,49059.0,Card,Jaipur,Petrol,2022,9,17,Saturday,3.0,2022-09,14769.0,,83,19693.0
T7603,U121,2022-10-10,Expense,Travel,936.0,Cash,Unknown,No Notes,2022,10,10,Monday,23.0,2022-10,936.0,936.0,83,17808.0
T2058,U121,2022-11-17,Expense,Savings,3084.0,Cash,Jaipur,Train ticket,2022,11,17,Thursday,38.0,2022-11,3084.0,3084.0,83,17693.0
T4379,U121,2022-12-03,Expense,Education,5630.0,Upi,Bangalore,ATM withdrawal,2022,12,3,Saturday,16.0,2022-12,12723.0,5630.0,83,3216.6666666666665
T3033,U121,2022-12-12,Expense,Food,2226.0,Card,Unknown,No Notes,2022,12,12,Monday,9.0,2022-12,12723.0,2226.0,83,3646.6666666666665
T4851,U121,2022-12-16,Expense,Rent,937.0,Cash,Chennai,Petrol,2022,12,16,Friday,4.0,2022-12,12723.0,937.0,83,2931.0
T6258,U121,2022-12-23,Expense,Travel,3930.0,Cash,Jaipur,No Notes,2022,12,23,Friday,7.0,2022-12,12723.0,3930.0,83,2364.3333333333335
T13680,U121,2023-02-14,Expense,Rent,47179.0,Upi,Kolkata,Coffee,2023,2,14,Tuesday,53.0,2023-02,47179.0,47179.0,83,17348.666666666668
T0081,U121,2023-03-04,Expense,Others,5749.0,Upi,Unknown,Train ticket,2023,3,4,Saturday,18.0,2023-03,13094.0,5749.0,83,18952.666666666668
T3429,U121,2023-03-22,Expense,Education,7345.0,Upi,Mumbai,Uber ride,2023,3,22,Wednesday,18.0,2023-03,13094.0,7345.0,83,20091.0
T7481,U121,2023-04-05,Expense,Food,6443.0,Card,Lucknow,Grocery shopping,2023,4,5,Wednesday,14.0,2023-04,12508.0,6443.0,83,6512.333333333333
T3525,U121,2023-04-16,Income,Freelance,24475.0,Bank_Transfer,Jaipur,Train ticket,2023,4,16,Sunday,11.0,2023-04,12508.0,,83,12754.333333333334
T10364,U121,2023-04-25,Expense,Entertainment,2653.0,Cash,Jaipur,misc,2023,4,25,Tuesday,9.0,2023-04,12508.0,2653.0,83,11190.333333333334
T0948,U121,2023-04-27,Expense,Health,3412.0,Cash,Mumbai,Shopping,2023,4,27,Thursday,2.0,2023-04,12508.0,3412.0,83,10180.0
T4362,U121,2023-06-07,Expense,Travel,5192.0,Bank_Transfer,Delhi,!!!,2023,6,7,Wednesday,41.0,2023-06,5192.0,5192.0,83,3752.3333333333335
T6684,U121,2023-07-01,Expense,Utilities,1449.0,Bank_Transfer,Pune,Petrol,2023,7,1,Saturday,24.0,2023-07,22446.0,1449.0,83,3351.0
T1999,U121,2023-07-31,Expense,Rent,20997.0,Card,Chennai,No Notes,2023,7,31,Monday,30.0,2023-07,22446.0,20997.0,83,9212.666666666666
T11437,U121,2023-08-09,Expense,Health,4264.0,Card,Pune,No Notes,2023,8,9,Wednesday,9.0,2023-08,5244.0,4264.0,83,8903.333333333334
T3514,U121,2023-08-29,Expense,Food,980.0,Card,Chennai,Fixed deposit,2023,8,29,Tuesday,20.0,2023-08,5244.0,980.0,83,8747.0
T8593,U121,2023-10-03,Expense,Food,5145.0,Card,Mumbai,Electricity bill,2023,10,3,Tuesday,35.0,2023-10,15495.0,5145.0,83,3463.0
T11475,U121,2023-10-09,Expense,Education,4266.0,Card,Pune,Movie tickets,2023,10,9,Monday,6.0,2023-10,15495.0,4266.0,83,3463.6666666666665
T12262,U121,2023-10-09,Expense,Entertainment,1624.0,Bank_Transfer,Bangalore,misc,2023,10,9,Monday,0.0,2023-10,15495.0,1624.0,83,3678.3333333333335
T11685,U121,2023-10-28,Expense,Utilities,4460.0,Upi,Pune,Online course,2023,10,28,Saturday,19.0,2023-10,15495.0,4460.0,83,3450.0
T4460,U121,2023-11-02,Expense,Rent,8287.0,Cash,Kolkata,No Notes,2023,11,2,Thursday,5.0,2023-11,8287.0,8287.0,83,4790.333333333333
T7196,U121,2023-11-04,Income,Bonus,46499.0,Card,Delhi,Electricity bill,2023,11,4,Saturday,2.0,2023-11,8287.0,,83,19748.666666666668
T1869,U121,2024-01-11,Expense,Travel,7414.0,Cash,Lucknow,Uber ride,2024,1,11,Thursday,68.0,2024-01,38219.0,7414.0,83,20733.333333333332
T1556,U121,2024-01-19,Expense,Savings,2250.0,Upi,Hyderabad,Train ticket,2024,1,19,Friday,8.0,2024-01,38219.0,2250.0,83,18721.0
T3397,U121,2024-01-25,Expense,Rent,28555.0,Bank_Transfer,Chennai,No Notes,2024,1,25,Thursday,6.0,2024-01,38219.0,28555.0,83,12739.666666666666
T10451,U121,2024-02-13,Expense,Rent,14825.0,Card,Unknown,Books,2024,2,13,Tuesday,19.0,2024-02,14825.0,14825.0,83,15210.0
T10222,U121,2024-02-15,Income,Others,59288.0,Upi,Mumbai,No Notes,2024,2,15,Thursday,2.0,2024-02,14825.0,,83,34222.666666666664
T6242,U121,2024-03-05,Expense,Food,2721.0,Upi,Bangalore,Online course,2024,3,5,Tuesday,19.0,2024-03,8254.0,2721.0,83,25611.333333333332
T6515,U121,2024-03-16,Expense,Health,3790.0,Card,Ahmedabad,...,2024,3,16,Saturday,11.0,2024-03,8254.0,3790.0,83,21933.0
T12391,U121,2024-03-17,Expense,Travel,1743.0,Bank_Transfer,Lucknow,misc,2024,3,17,Sunday,1.0,2024-03,8254.0,1743.0,83,2751.3333333333335
T12057,U121,2024-03-30,Income,Bonus,77481.0,Bank_Transfer,Kolkata,Lunch,2024,3,30,Saturday,13.0,2024-03,8254.0,,83,27671.333333333332
T3291,U121,2024-04-13,Expense,Health,543.0,Upi,Chennai,Gym membership,2024,4,13,Saturday,14.0,2024-04,543.0,543.0,83,26589.0
T8114,U121,2024-04-21,Income,Investment,58808.0,Card,Hyderabad,asdfgh,2024,4,21,Sunday,8.0,2024-04,543.0,,83,45610.666666666664
T9497,U121,2024-05-02,Expense,Entertainment,3360.0,Cash,Kolkata,No Notes,2024,5,2,Thursday,11.0,2024-05,40505.0,3360.0,83,20903.666666666668
T11302,U121,2024-05-03,Expense,Rent,9427.0,Card,Lucknow,Books,2024,5,3,Friday,1.0,2024-05,40505.0,17898.0,83,23865.0
T2810,U121,2024-05-18,Expense,Health,6902.0,Cash,Pune,ATM withdrawal,2024,5,18,Saturday,15.0,2024-05,40505.0,6902.0,83,6563.0
T8513,U121,2024-05-18,Expense,Food,6998.0,Cash,Unknown,test,2024,5,18,Saturday,0.0,2024-05,40505.0,6998.0,83,7775.666666666667
T12519,U121,2024-05-18,Expense,Rent,8471.0,Cash,Hyderabad,Online course,2024,5,18,Saturday,0.0,2024-05,40505.0,17898.0,83,7457.0
T7538,U121,2024-05-23,Expense,Utilities,5347.0,Card,Lucknow,Petrol,2024,5,23,Thursday,5.0,2024-05,40505.0,5347.0,83,6938.666666666667
T8715,U121,2024-06-08,Expense,Food,468.0,Bank_Transfer,Delhi,ATM withdrawal,2024,6,8,Saturday,16.0,2024-06,468.0,468.0,83,4762.0
T10295,U121,2024-07-09,Income,Others,13867.0,Card,Pune,Books,2024,7,9,Tuesday,31.0,2024-07,3264.0,,83,6560.666666666667
T8178,U121,2024-07-19,Income,Investment,29039.0,Upi,Chennai,No Notes,2024,7,19,Friday,10.0,2024-07,3264.0,,83,14458.0
T3043,U121,2024-07-21,Expense,Food,425.0,Cash,Kolkata,Doctor consultation,2024,7,21,Sunday,2.0,2024-07,3264.0,3264.0,83,14443.666666666666
T9429,U121,2024-07-30,Expense,Food,2839.0,Cash,Bangalore,Fixed deposit,2024,7,30,Tuesday,9.0,2024-07,3264.0,3264.0,83,10767.666666666666
T12193,U121,2024-08-05,Expense,Entertainment,3808.0,Bank_Transfer,Hyderabad,Medicine,2024,8,5,Monday,6.0,2024-08,8608.0,3808.0,83,2357.3333333333335
T9186,U121,2024-08-10,Expense,Travel,4800.0,Upi,Kolkata,asdfgh,2024,8,10,Saturday,5.0,2024-08,8608.0,4800.0,83,3815.6666666666665
T2477,U121,2024-09-28,Expense,Rent,30637.0,Card,Kolkata,Petrol,2024,9,28,Saturday,49.0,2024-09,30637.0,30637.0,83,13081.666666666666
T7577,U121,2024-10-23,Expense,Rent,8540.0,Cash,Lucknow,Medicine,2024,10,23,Wednesday,25.0,2024-10,8540.0,8540.0,83,14659.0
T0966,U121,2024-11-15,Expense,Food,2832.0,Card,Pune,Shopping,2024,11,15,Friday,23.0,2024-11,2832.0,2832.0,83,14003.0
T9966,U121,2024-12-20,Expense,Food,1842.0,Card,Ahmedabad,test,2024,12,20,Friday,35.0,2024-12,1842.0,1842.0,83,4404.666666666667
T0614,U122,2021-01-06,Income,Bonus,10032.0,Cash,Ahmedabad,...,2021,1,6,Wednesday,,2021-01,,,77,10032.0
T13305,U122,2021-02-24,Expense,Entertainment,3693.0,Cash,Bangalore,Fixed deposit,2021,2,24,Wednesday,49.0,2021-02,3693.0,3693.0,77,6862.5
