transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T4408,U094,2022-07-20,Expense,Utilities,5193.0,Upi,Chennai,Electricity bill
T0827,U071,2023-10-04,Expense,Education,5369.0,Card,Mumbai,Uber ride
T7582,U033,2024-07-09,Expense,Education,6956.0,Cash,Mumbai,ATM withdrawal
T4539,U040,2021-07-19,Income,Salary,61212.0,Card,Bangalore,Fixed deposit
T12033,U093,2024-07-26,Expense,Utilities,591.0,Upi,Delhi,EMI payment
T11927,U044,2021-10-18,Expense,Rent,7690.0,Card,Hyderabad,Uber ride
T8517,U064,2023-05-30,Expense,Rent,8249.0,Cash,Chennai,!!!
T10895,U099,2021-06-05,Expense,Food,4805.0,Cash,Mumbai,Train ticket
T7844,U097,2023-01-22,Expense,Travel,1681.0,Unknown,Jaipur,Books
T5937,U061,2021-09-17,Expense,Education,2282.0,Card,Kolkata,Internet bill
T9864,U146,2022-03-07,Expense,Travel,8979.0,Upi,Hyderabad,Train ticket
T0343,U043,2022-10-10,Expense,Travel,9603.0,Upi,Pune,No Notes
T5662,U084,2022-03-19,Expense,Travel,6809.0,Card,Delhi,!!!
T0594,U011,2022-08-03,Expense,Rent,4766.0,Card,Kolkata,Movie tickets
T2718,U049,2022-12-03,Expense,Health,7085.0,Upi,Jaipur,Doctor consultation
T4998,U098,2021-05-11,Expense,Rent,1426.0,Card,Lucknow,Coffee
T13731,U037,2021-04-30,Expense,Entertainment,202.0,Upi,Lucknow,No Notes
T2066,U147,2022-04-14,Expense,Rent,7151.0,Cash,Unknown,No Notes
T0604,U056,2022-05-25,Expense,Education,8044.0,Unknown,Chennai,Uber ride
T6407,U139,2023-10-23,Expense,Entertainment,8002.0,Cash,Unknown,EMI payment
T5977,U149,2021-09-30,Expense,Travel,7004.0,Upi,Mumbai,Shopping
T4736,U017,2021-09-06,Expense,Rent,6771.0,Card,Chennai,Lunch
T6612,U143,2021-04-27,Expense,Savings,9508.0,Upi,Chennai,Movie tickets
T5248,U087,2022-03-16,Income,Bonus,74317.0,Card,Chennai,Movie tickets
T3864,U141,2023-08-17,Expense,Education,2218.0,Card,Mumbai,Shopping
T10928,U086,2022-12-04,Expense,Food,4550.0,Bank_Transfer,Chennai,Shopping
T9815,U044,2021-03-13,Income,Investment,61917.0,Card,Pune,Gym membership
T11905,U139,2022-10-26,Expense,Health,8529.0,Card,Lucknow,ATM withdrawal
T7415,U149,2022-02-06,Expense,Health,5131.0,Cash,Jaipur,test
T2023,U107,2023-03-24,Expense,Food,3585.0,Card,Ahmedabad,Uber ride
T10797,U026,2021-08-23,Expense,Utilities,6343.0,Card,Unknown,Medicine
T11210,U143,2024-07-06,Expense,Travel,2895.0,Card,Chennai,Medicine
T10527,U032,2024-03-01,Expense,Entertainment,5698.0,Card,Ahmedabad,Monthly rent payment
T4364,U095,2021-10-21,Expense,Others,3683.0,Bank_Transfer,Lucknow,Lunch
T4556,U102,2023-11-03,Expense,Utilities,6536.0,Card,Pune,Electricity bill
T12581,U023,2022-11-18,Expense,Travel,6220.0,Card,Lucknow,No Notes
T6181,U133,2024-11-15,Expense,Health,5009.0,Unknown,Hyderabad,xyz123
T6299,U083,2024-05-14,Expense,Entertainment,9570.0,Cash,Mumbai,No Notes
T1428,U105,2023-10-26,Income,Bonus,46795.0,Bank_Transfer,Chennai,No Notes
T0687,U031,2022-04-05,Expense,Food,753.0,Cash,Pune,Monthly rent payment
T8252,U088,2022-04-24,Expense,Travel,1969.0,Card,Bangalore,ATM withdrawal
T3100,U091,2023-10-24,Expense,Travel,819.0,Bank_Transfer,Lucknow,ATM withdrawal
T2049,U089,2021-12-09,Expense,Utilities,4294.0,Bank_Transfer,Ahmedabad,No Notes
T12228,U072,2021-11-26,Expense,Entertainment,8900.0,Card,Jaipur,xyz123
T3260,U148,2024-05-14,Expense,Utilities,4170.0,Bank_Transfer,Pune,Books
T8396,U128,2023-03-03,Expense,Others,4021.0,Cash,Ahmedabad,Gym membership
T12415,U053,2022-12-05,Income,Freelance,68861.0,Card,Mumbai,misc
T12251,U050,2024-04-23,Expense,Savings,5236.0,Cash,Lucknow,No Notes
T3896,U091,2023-07-31,Income,Bonus,58544.0,Upi,Chennai,Shopping
T5084,U061,2021-10-12,Expense,Utilities,3188.0,Bank_Transfer,Hyderabad,ATM withdrawal
T0429,U097,2022-10-14,Income,Salary,48559.0,Cash,Jaipur,No Notes
T3055,U059,2024-10-07,Expense,Rent,5192.0,Upi,Chennai,Lunch
T8907,U103,2024-07-24,Expense,Food,9879.0,Cash,Pune,!!!
T9655,U082,2023-12-04,Expense,Entertainment,4902.0,Upi,Lucknow,Shopping
T2569,U014,2024-05-11,Expense,Food,6228.0,Upi,Mumbai,EMI payment
T9937,U083,2024-11-20,Expense,Food,1518.0,Bank_Transfer,Kolkata,test
T10413,U119,2023-11-07,Expense,Rent,5113.0,Cash,Lucknow,test
T7962,U057,2021-04-02,Expense,Rent,25973.0,Card,Jaipur,Fixed deposit
T5008,U034,2024-02-17,Income,Investment,46868.0,Cash,Delhi,No Notes
T1758,U106,2022-11-16,Expense,Travel,665.0,Cash,Jaipur,Uber ride
T8257,U073,2022-11-14,Expense,Savings,3271.0,Upi,Ahmedabad,No Notes
T10296,U132,2023-01-06,Expense,Rent,4265.0,Card,Bangalore,asdfgh
T1050,U067,2023-09-11,Expense,Rent,3750.0,Card,Mumbai,No Notes
T5263,U124,2021-01-03,Expense,Rent,41711.0,Bank_Transfer,Lucknow,Medicine
T9626,U108,2021-01-22,Income,Investment,41892.0,Card,Kolkata,No Notes
T8542,U138,2022-01-15,Expense,Food,7865.0,Upi,Ahmedabad,Train ticket
T13072,U146,2022-04-25,Expense,Food,3287.0,Cash,Bangalore,Medicine
T10598,U117,2023-12-15,Expense,Rent,11785.0,Upi,Bangalore,Train ticket
T3923,U001,2022-05-18,Expense,Travel,7698.0,Upi,Jaipur,No Notes
T8107,U058,2021-08-09,Expense,Health,1704.0,Upi,Jaipur,No Notes
T5498,U063,2023-05-21,Income,Bonus,55974.0,Card,Bangalore,Doctor consultation
T13663,U020,2022-11-11,Expense,Savings,1625.0,Cash,Unknown,Movie tickets
T13902,U141,2023-04-14,Expense,Entertainment,6453.0,Bank_Transfer,Ahmedabad,EMI payment
T6647,U119,2024-06-29,Expense,Rent,9954.0,Card,Kolkata,Gym membership
T13304,U101,2023-02-27,Expense,Food,1953.0,Card,Chennai,No Notes
T7160,U048,2024-05-29,Expense,Travel,4307.0,Upi,Mumbai,Grocery shopping
T9328,U059,2024-08-03,Expense,Entertainment,7414.0,Upi,Unknown,!!!
T11395,U034,2022-12-14,Expense,Food,911.0,Upi,Ahmedabad,Shopping
T5078,U117,2022-01-03,Expense,Entertainment,2810.0,Cash,Delhi,test
T7627,U090,2021-04-15,Expense,Others,402.0,Bank_Transfer,Ahmedabad,Internet bill
T2109,U011,2022-08-04,Expense,Travel,4696.0,Cash,Bangalore,Monthly rent payment
T6388,U095,2022-02-18,Expense,Travel,2184.0,Upi,Jaipur,xyz123
T9250,U079,2024-08-09,Expense,Food,3097.0,Bank_Transfer,Ahmedabad,!!!
T6071,U128,2021-11-09,Expense,Food,2556.0,Card,Unknown,No Notes
T5622,U073,2024-01-03,Expense,Utilities,2863.0,Cash,Pune,Books
T10534,U005,2021-04-26,Expense,Food,3136.0,Cash,Hyderabad,Grocery shopping
T3320,U063,2021-08-03,Expense,Rent,5658.0,Cash,Delhi,Grocery shopping
T3473,U032,2021-06-24,Income,Freelance,37108.0,Card,Unknown,Movie tickets
T13965,U106,2021-02-23,Expense,Entertainment,8288.0,Bank_Transfer,Delhi,EMI payment
T1094,U024,2024-09-07,Expense,Rent,9635.0,Bank_Transfer,Unknown,No Notes
T11003,U048,2023-09-11,Expense,Health,8984.0,Upi,Unknown,test
T8896,U010,2022-11-12,Expense,Education,6414.0,Card,Chennai,No Notes
T8306,U118,2023-01-18,Expense,Food,142.0,Bank_Transfer,Delhi,xyz123
T11485,U125,2022-10-02,Expense,Rent,48716.0,Bank_Transfer,Bangalore,misc
T9313,U084,2022-05-11,Expense,Others,1938.0,Card,Lucknow,Uber ride
T9344,U114,2022-08-03,Expense,Travel,9355.0,Unknown,Kolkata,asdfgh
T6176,U058,2022-05-08,Expense,Entertainment,3689.0,Upi,Mumbai,Restaurant dinner
T10651,U049,2024-03-28,Expense,Utilities,4510.0,Cash,Mumbai,xyz123
T7526,U054,2021-01-25,Income,Others,33737.0,Upi,Unknown,Gym membership
T2303,U130,2024-11-24,Expense,Rent,46108.0,Card,Chennai,...
T13995,U092,2023-07-14,Expense,Utilities,2245.0,Upi,Bangalore,No Notes
T11494,U082,2021-06-21,Expense,Rent,15810.0,Card,Ahmedabad,Internet bill
T3768,U149,2022-10-24,Expense,Rent,41478.0,Upi,Ahmedabad,Restaurant dinner
T4533,U083,2022-05-07,Expense,Education,6632.0,Card,Jaipur,xyz123
T12084,U091,2023-12-04,Expense,Travel,9583.0,Cash,Bangalore,ATM withdrawal
T4407,U081,2021-01-16,Income,Bonus,67519.0,Cash,Hyderabad,Coffee
T6970,U049,2021-02-17,Expense,Utilities,5501.0,Cash,Hyderabad,Uber ride
T2371,U065,2023-08-16,Expense,Education,6671.0,Bank_Transfer,Ahmedabad,misc
T5398,U127,2022-12-16,Expense,Entertainment,8866.0,Upi,Bangalore,asdfgh
T8975,U049,2024-01-28,Expense,Rent,291.0,Card,Kolkata,Fixed deposit
T4207,U037,2022-07-04,Expense,Entertainment,736.0,Bank_Transfer,Ahmedabad,test
T2826,U097,2022-06-21,Income,Bonus,77634.0,Bank_Transfer,Jaipur,...
T13486,U134,2023-11-19,Expense,Food,2820.0,Upi,Pune,xyz123
T0809,U106,2023-11-29,Expense,Food,3238.0,Card,Kolkata,...
T5108,U041,2023-07-12,Expense,Food,4174.0,Upi,Hyderabad,ATM withdrawal
T9056,U060,2024-08-28,Expense,Education,9779.0,Card,Delhi,Coffee
T6542,U057,2023-06-02,Expense,Rent,38925.0,Card,Kolkata,Restaurant dinner
T2617,U044,2021-05-08,Expense,Food,6131.0,Cash,Hyderabad,asdfgh
T2101,U150,2024-03-23,Expense,Food,4055.0,Bank_Transfer,Lucknow,Grocery shopping
T5331,U115,2024-03-09,Income,Investment,66078.0,Unknown,Hyderabad,Books
T2435,U026,2024-12-15,Expense,Rent,38100.0,Bank_Transfer,Lucknow,Fixed deposit
T11985,U139,2022-06-30,Income,Salary,23045.0,Card,Hyderabad,Doctor consultation
T2953,U129,2021-07-23,Expense,Food,2061.0,Card,Delhi,Shopping
T7745,U111,2022-09-10,Expense,Education,7614.0,Card,Unknown,Movie tickets
T4753,U064,2023-07-26,Income,Salary,68569.0,Card,Bangalore,Online course
T2721,U092,2021-10-16,Expense,Rent,3475.0,Card,Chennai,EMI payment
T7183,U092,2021-02-14,Expense,Food,1029.0,Bank_Transfer,Ahmedabad,Fixed deposit
T13855,U106,2024-08-17,Income,Others,38785.0,Card,Lucknow,Shopping
T4762,U092,2021-01-19,Expense,Travel,2460.0,Cash,Hyderabad,No Notes
T7374,U107,2023-08-15,Expense,Rent,41884.0,Card,Delhi,ATM withdrawal
T5566,U080,2021-11-24,Expense,Food,3343.0,Unknown,Kolkata,test
T8459,U085,2023-01-12,Expense,Utilities,5105.0,Card,Pune,No Notes
T6382,U149,2024-08-25,Income,Investment,63088.0,Cash,Pune,Online course
T10663,U011,2022-06-14,Expense,Rent,48891.0,Cash,Chennai,No Notes
T11866,U091,2023-02-26,Expense,Utilities,6326.0,Card,Kolkata,No Notes
T7898,U046,2021-09-04,Expense,Utilities,9174.0,Bank_Transfer,Hyderabad,EMI payment
T0002,U072,2021-01-14,Expense,Savings,5614.0,Upi,Ahmedabad,Restaurant dinner
T7930,U032,2022-05-05,Expense,Utilities,8883.0,Upi,Delhi,Electricity bill
T6012,U052,2023-02-27,Expense,Rent,4328.0,Card,Bangalore,Coffee
T6835,U040,2022-11-19,Expense,Travel,6716.0,Upi,Pune,Online course
T8370,U114,2021-06-02,Expense,Food,3080.0,Upi,Pune,Gym membership
T5306,U139,2021-12-08,Expense,Rent,8303.0,Bank_Transfer,Ahmedabad,EMI payment
T6260,U117,2023-05-25,Income,Others,74547.0,Card,Bangalore,No Notes
T6169,U002,2023-10-26,Expense,Food,9131.0,Unknown,Chennai,!!!
T8991,U083,2021-11-22,Expense,Food,1061.0,Card,Chennai,Lunch
T10123,U019,2023-12-30,Income,Bonus,66713.0,Card,Delhi,No Notes
T2884,U083,2024-04-30,Expense,Education,2245.0,Bank_Transfer,Chennai,No Notes
T9921,U105,2021-11-18,Expense,Food,3300.0,Card,Ahmedabad,Online course
T6547,U036,2021-11-25,Expense,Travel,8371.0,Card,Lucknow,No Notes
T13706,U128,2024-08-18,Expense,Food,2528.0,Bank_Transfer,Kolkata,No Notes
T11010,U044,2023-11-29,Expense,Utilities,2047.0,Card,Mumbai,Shopping
T2071,U041,2022-01-04,Expense,Rent,1291.0,Bank_Transfer,Lucknow,Gym membership
T1638,U017,2023-08-18,Expense,Utilities,133.0,Bank_Transfer,Unknown,Coffee
T12696,U126,2022-01-28,Expense,Food,1500.0,Bank_Transfer,Bangalore,xyz123
T7605,U132,2022-01-10,Expense,Entertainment,1461.0,Upi,Jaipur,Electricity bill
T13554,U137,2024-05-09,Expense,Others,6098.0,Bank_Transfer,Unknown,Train ticket
T6234,U076,2021-06-04,Expense,Food,4511.0,Upi,Lucknow,Restaurant dinner
T6038,U045,2023-02-25,Expense,Utilities,7793.0,Bank_Transfer,Lucknow,Gym membership
T0560,U021,2021-07-03,Expense,Food,3319.0,Upi,Pune,No Notes
T5083,U117,2022-12-14,Expense,Food,8886.0,Cash,Delhi,misc
T5804,U014,2022-12-03,Expense,Travel,4562.0,Card,Ahmedabad,Lunch
T7027,U042,2022-11-12,Expense,Savings,4995.0,Card,Jaipur,No Notes
T1808,U033,2024-05-27,Expense,Travel,2733.0,Upi,Kolkata,No Notes
T11599,U135,2024-09-28,Expense,Education,6845.0,Card,Delhi,Online course
T0064,U122,2021-06-24,Expense,Entertainment,9708.0,Bank_Transfer,Pune,Electricity bill
T10125,U009,2023-09-20,Expense,Utilities,531.0,Cash,Hyderabad,Medicine
T2175,U098,2022-07-31,Expense,Food,999999.0,Cash,Lucknow,Doctor consultation
T9048,U053,2024-04-13,Expense,Travel,8575.0,Bank_Transfer,Hyderabad,Coffee
T12885,U066,2023-02-22,Income,Salary,25235.0,Upi,Jaipur,test
T5662,U088,2021-08-01,Expense,Education,1377.0,Bank_Transfer,Bangalore,Coffee
T7350,U141,2023-02-05,Expense,Travel,3057.0,Cash,Delhi,!!!
T9624,U111,2021-08-12,Expense,Utilities,6926.0,Cash,Bangalore,Fixed deposit
T10425,U118,2022-05-02,Income,Investment,65591.0,Bank_Transfer,Kolkata,Coffee
T7801,U023,2024-10-18,Expense,Food,1783.0,Cash,Kolkata,Internet bill
T12584,U092,2021-10-06,Expense,Entertainment,2235.0,Cash,Lucknow,No Notes
T7537,U032,2022-04-27,Expense,Entertainment,5707.0,Bank_Transfer,Pune,Grocery shopping
T3744,U003,2022-12-21,Income,Salary,79336.0,Cash,Lucknow,Coffee
T3120,U134,2023-10-28,Expense,Utilities,1316.0,Card,Hyderabad,Doctor consultation
T8300,U055,2021-05-02,Expense,Utilities,5389.0,Bank_Transfer,Hyderabad,Monthly rent payment
T6034,U003,2024-12-29,Income,Bonus,25582.0,Bank_Transfer,Lucknow,Shopping
T12278,U002,2023-03-19,Expense,Utilities,1859.0,Bank_Transfer,Mumbai,Uber ride
T6618,U149,2024-08-22,Income,Freelance,26401.0,Unknown,Kolkata,EMI payment
T0959,U102,2024-01-27,Expense,Food,4058.0,Card,Lucknow,ATM withdrawal
T1439,U063,2024-12-08,Expense,Food,6313.0,Unknown,Unknown,EMI payment
T10941,U016,2024-01-09,Expense,Entertainment,6500.0,Cash,Unknown,xyz123
T0463,U015,2022-11-08,Expense,Food,999999.0,Card,Ahmedabad,!!!
T12196,U070,2021-07-29,Expense,Food,9391.0,Cash,Bangalore,asdfgh
T8054,U127,2022-06-13,Expense,Entertainment,7199.0,Card,Kolkata,Gym membership
T0675,U132,2021-10-20,Expense,Food,1824.0,Upi,Ahmedabad,Lunch
T2535,U097,2022-09-20,Expense,Savings,3941.0,Upi,Delhi,!!!
T2021,U007,2024-08-20,Expense,Food,4861.0,Cash,Jaipur,Coffee
T12823,U011,2022-01-26,Income,Salary,13042.0,Unknown,Kolkata,!!!
T12166,U127,2022-04-15,Expense,Utilities,7423.0,Bank_Transfer,Hyderabad,Grocery shopping
T2961,U018,2024-09-29,Expense,Food,704.0,Cash,Kolkata,EMI payment
T1156,U023,2023-11-26,Expense,Utilities,2835.0,Upi,Unknown,xyz123
T2582,U121,2022-06-19,Income,Others,77097.0,Cash,Ahmedabad,No Notes
T13980,U056,2024-09-03,Expense,Others,9513.0,Bank_Transfer,Lucknow,!!!
T12055,U039,2023-03-10,Expense,Utilities,3100.0,Unknown,Chennai,Fixed deposit
T2034,U083,2022-08-13,Expense,Food,1883.0,Card,Mumbai,No Notes
T6218,U005,2024-01-18,Expense,Rent,7178.0,Upi,Mumbai,Lunch
T4581,U002,2021-08-09,Expense,Food,1012.0,Card,Bangalore,Movie tickets
T12483,U103,2023-02-20,Expense,Travel,615.0,Cash,Pune,Medicine
T3680,U136,2022-09-24,Expense,Rent,9942.0,Cash,Lucknow,Doctor consultation
T1979,U119,2022-05-29,Expense,Food,251.0,Upi,Ahmedabad,Train ticket
T10726,U009,2022-01-10,Expense,Food,1687.0,Bank_Transfer,Kolkata,Movie tickets
T13175,U085,2022-12-25,Expense,Food,2143.0,Bank_Transfer,Chennai,!!!
T3987,U086,2024-04-01,Expense,Health,8368.0,Bank_Transfer,Hyderabad,Restaurant dinner
T13353,U131,2023-05-09,Expense,Education,9955.0,Card,Delhi,Online course
T4135,U077,2021-09-09,Expense,Others,1635.0,Upi,Bangalore,...
T2411,U040,2021-11-08,Expense,Food,2076.0,Upi,Bangalore,Coffee
T7142,U116,2022-12-06,Expense,Entertainment,2131.0,Upi,Jaipur,Monthly rent payment
T1484,U075,2023-03-31,Expense,Food,4300.0,Bank_Transfer,Chennai,test
T10655,U115,2024-07-06,Expense,Savings,5251.0,Upi,Kolkata,No Notes
T12726,U078,2023-12-02,Expense,Entertainment,1487.0,Bank_Transfer,Delhi,!!!
T11691,U073,2023-10-31,Expense,Travel,4222.0,Cash,Pune,EMI payment
T13232,U060,2023-04-02,Expense,Rent,45594.0,Upi,Jaipur,No Notes
T9847,U110,2024-07-12,Expense,Health,8327.0,Upi,Chennai,Doctor consultation
T11336,U035,2022-09-10,Expense,Food,7139.0,Bank_Transfer,Hyderabad,Doctor consultation
T13332,U139,2024-11-08,Expense,Rent,2218.0,Card,Chennai,Petrol
T10573,U086,2021-10-30,Expense,Rent,48718.0,Upi,Unknown,Movie tickets
T8389,U023,2021-01-13,Expense,Travel,4914.0,Unknown,Chennai,xyz123
T9107,U141,2022-03-06,Expense,Rent,4746.0,Bank_Transfer,Lucknow,Electricity bill
T8118,U096,2023-06-11,Expense,Travel,6396.0,Upi,Pune,Online course
T1480,U046,2022-02-10,Expense,Entertainment,159.0,Upi,Unknown,No Notes
T11238,U030,2023-12-07,Expense,Food,4431.0,Cash,Jaipur,Shopping
T7959,U142,2021-02-14,Expense,Rent,955.0,Unknown,Mumbai,Books
T0227,U073,2022-03-20,Income,Freelance,28705.0,Card,Kolkata,Petrol
T7319,U022,2022-03-12,Expense,Rent,41744.0,Unknown,Ahmedabad,Fixed deposit
T5811,U053,2023-01-08,Expense,Rent,38339.0,Upi,Jaipur,Books
T3502,U078,2023-05-19,Expense,Rent,2197.0,Upi,Lucknow,Books
T5241,U129,2022-01-12,Expense,Health,1956.0,Card,Delhi,Gym membership
T13409,U113,2024-02-29,Income,Freelance,24573.0,Upi,Chennai,Movie tickets
T12063,U120,2022-11-10,Expense,Rent,747.0,Upi,Lucknow,Shopping
T5378,U028,2024-11-17,Expense,Rent,3355.0,Card,Hyderabad,No Notes
T11885,U105,2022-05-30,Expense,Entertainment,3921.0,Upi,Delhi,xyz123
T10104,U070,2023-03-05,Expense,Food,1337.0,Upi,Jaipur,Electricity bill
T1983,U026,2023-10-29,Expense,Education,6107.0,Bank_Transfer,Kolkata,Books
T11310,U137,2021-05-18,Expense,Food,2853.0,Bank_Transfer,Jaipur,xyz123
T6860,U093,2022-12-07,Expense,Food,598.0,Card,Hyderabad,Monthly rent payment
T3408,U102,2024-10-11,Expense,Savings,9429.0,Card,Hyderabad,Doctor consultation
T4100,U038,2023-06-28,Expense,Food,1028.0,Cash,Pune,Monthly rent payment
T0051,U112,2024-07-21,Expense,Food,853.0,Bank_Transfer,Pune,Train ticket
T6957,U147,2023-02-16,Expense,Utilities,5591.0,Bank_Transfer,Jaipur,Coffee
T13235,U049,2024-08-22,Expense,Entertainment,1720.0,Card,Bangalore,Petrol
T9753,U096,2022-07-23,Expense,Travel,9213.0,Bank_Transfer,Lucknow,asdfgh
T9320,U124,2021-03-02,Income,Salary,30880.0,Unknown,Jaipur,EMI payment
T3295,U130,2022-12-05,Expense,Entertainment,9184.0,Cash,Jaipur,Gym membership
T1878,U048,2021-09-19,Expense,Education,6133.0,Card,Mumbai,Lunch
T8886,U027,2022-01-25,Expense,Others,1812.0,Card,Unknown,misc
T10324,U092,2023-12-06,Income,Bonus,71351.0,Bank_Transfer,Hyderabad,Online course
T3063,U133,2021-12-27,Expense,Utilities,855.0,Cash,Delhi,Medicine
T12832,U074,2023-12-20,Expense,Food,2857.0,Upi,Jaipur,Fixed deposit
T12331,U103,2023-01-27,Expense,Utilities,4267.0,Card,Pune,Gym membership
T13737,U069,2021-07-24,Expense,Rent,41859.0,Card,Ahmedabad,Monthly rent payment
T13366,U019,2024-09-01,Expense,Travel,7696.0,Cash,Lucknow,Grocery shopping
T10890,U125,2024-09-01,Expense,Rent,35329.0,Cash,Chennai,Electricity bill
T11456,U143,2023-10-24,Expense,Entertainment,1548.0,Bank_Transfer,Kolkata,No Notes
T4942,U034,2022-08-23,Expense,Food,2136.0,Upi,Bangalore,...
T5978,U137,2024-11-07,Expense,Rent,21375.0,Card,Bangalore,Lunch
T9239,U036,2021-08-01,Expense,Rent,6130.0,Bank_Transfer,Pune,Books
T5774,U045,2021-03-13,Income,Salary,57697.0,Card,Ahmedabad,misc
T9418,U116,2023-07-10,Income,Investment,55602.0,Cash,Unknown,misc
T13114,U003,2024-05-20,Expense,Utilities,7693.0,Card,Unknown,Gym membership
T8166,U125,2024-12-26,Expense,Education,9963.0,Unknown,Hyderabad,Internet bill
T12321,U138,2022-10-31,Income,Salary,11202.0,Upi,Lucknow,Train ticket
T5190,U144,2022-09-29,Expense,Education,2141.0,Bank_Transfer,Ahmedabad,test
T4544,U016,2024-03-12,Expense,Travel,4128.0,Card,Mumbai,xyz123
T5790,U027,2021-12-20,Expense,Rent,35263.0,Card,Chennai,Lunch
T0031,U040,2023-08-28,Expense,Rent,2849.0,Card,Mumbai,EMI payment
T0665,U039,2021-05-30,Expense,Rent,6677.0,Cash,Pune,Shopping
T5635,U038,2022-03-17,Expense,Travel,3299.0,Card,Unknown,misc
T9237,U126,2023-08-23,Expense,Utilities,8911.0,Card,Unknown,Lunch
T12941,U048,2024-08-16,Expense,Rent,2066.0,Upi,Delhi,Uber ride
T0603,U024,2022-11-14,Expense,Entertainment,6032.0,Bank_Transfer,Bangalore,misc
T13930,U104,2024-07-19,Expense,Rent,11352.0,Upi,Unknown,No Notes
T7734,U106,2022-10-17,Expense,Health,8537.0,Cash,Bangalore,test
T12338,U102,2024-07-06,Expense,Utilities,1759.0,Bank_Transfer,Bangalore,Doctor consultation
T4451,U046,2023-09-06,Expense,Travel,3152.0,Card,Pune,Electricity bill
T7151,U132,2022-10-27,Expense,Food,499.0,Upi,Kolkata,Medicine
T13426,U015,2024-12-05,Expense,Health,1971.0,Cash,Pune,Gym membership
T9322,U129,2021-02-02,Expense,Education,6905.0,Upi,Jaipur,No Notes
T8988,U039,2023-11-11,Expense,Savings,7662.0,Upi,Kolkata,Lunch
T7753,U013,2024-06-13,Expense,Rent,7492.0,Cash,Mumbai,Uber ride
T4298,U053,2023-01-20,Expense,Others,5121.0,Unknown,Chennai,Medicine
T1005,U137,2023-06-12,Income,Freelance,897178.0,Card,Mumbai,No Notes
T12234,U106,2022-04-10,Expense,Food,2973.0,Upi,Hyderabad,Gym membership
T3560,U067,2022-08-03,Expense,Savings,965.0,Bank_Transfer,Jaipur,Gym membership
T7195,U004,2023-05-27,Expense,Food,3678.0,Cash,Delhi,ATM withdrawal
T4897,U071,2024-07-19,Income,Others,39654.0,Bank_Transfer,Hyderabad,test
T13676,U055,2022-11-05,Expense,Education,251.0,Bank_Transfer,Lucknow,Coffee
T0414,U102,2021-10-14,Income,Freelance,51720.0,Upi,Hyderabad,No Notes
T7140,U049,2021-02-14,Expense,Rent,1358.0,Upi,Mumbai,xyz123
T7484,U139,2022-01-15,Expense,Rent,46926.0,Bank_Transfer,Chennai,Electricity bill
T6756,U002,2021-03-23,Expense,Travel,6785.0,Upi,Mumbai,misc
T10367,U115,2021-04-02,Income,Bonus,26509.0,Bank_Transfer,Lucknow,test
T2116,U115,2024-07-04,Expense,Utilities,1904.0,Cash,Mumbai,Grocery shopping
T9333,U135,2024-02-10,Expense,Travel,7390.0,Upi,Delhi,Online course
T1267,U072,2024-03-30,Expense,Food,3371.0,Bank_Transfer,Lucknow,EMI payment
T3045,U013,2023-09-09,Expense,Education,7329.0,Card,Kolkata,Restaurant dinner
T12991,U090,2024-08-01,Expense,Food,5447.0,Cash,Mumbai,No Notes
T13624,U116,2021-02-21,Expense,Health,6892.0,Bank_Transfer,Ahmedabad,No Notes
T1759,U026,2022-03-30,Expense,Food,3463.0,Upi,Mumbai,Grocery shopping
T12592,U024,2023-04-13,Expense,Rent,250.0,Cash,Unknown,Monthly rent payment
T12493,U140,2024-12-05,Expense,Travel,2304.0,Upi,Kolkata,Petrol
T5744,U024,2024-02-08,Expense,Food,2768.0,Bank_Transfer,Pune,Shopping
T0936,U071,2024-02-02,Expense,Travel,1700.0,Cash,Pune,Train ticket
T3161,U027,2021-01-03,Expense,Rent,5663.0,Bank_Transfer,Pune,Grocery shopping
T3087,U082,2024-10-06,Expense,Others,9921.0,Bank_Transfer,Ahmedabad,Shopping
T0155,U020,2021-02-09,Income,Bonus,19034.0,Upi,Ahmedabad,Grocery shopping
T4565,U143,2024-03-05,Expense,Food,6257.0,Card,Ahmedabad,Doctor consultation
T4112,U085,2023-07-25,Expense,Education,5168.0,Card,Hyderabad,No Notes
T11556,U083,2022-05-16,Expense,Travel,9973.0,Upi,Lucknow,Online course
T6418,U038,2024-06-03,Expense,Health,8135.0,Cash,Mumbai,Monthly rent payment
T7611,U106,2022-11-26,Income,Bonus,44351.0,Bank_Transfer,Pune,Gym membership
T9496,U041,2023-06-18,Expense,Food,3421.0,Cash,Pune,Shopping
T3818,U009,2021-08-24,Expense,Travel,6831.0,Upi,Hyderabad,Monthly rent payment
T11758,U041,2021-11-30,Expense,Food,3491.0,Bank_Transfer,Kolkata,!!!
T13433,U042,2021-04-13,Expense,Rent,35791.0,Cash,Pune,EMI payment
T5325,U009,2023-07-23,Expense,Travel,7727.0,Upi,Jaipur,Monthly rent payment
T1622,U108,2023-09-25,Expense,Utilities,2133.0,Upi,Pune,...
T0969,U033,2021-01-27,Expense,Entertainment,2545.0,Bank_Transfer,Bangalore,Movie tickets
T7754,U088,2022-09-04,Expense,Savings,9507.0,Bank_Transfer,Jaipur,Doctor consultation
T12897,U040,2022-06-25,Expense,Travel,8851.0,Upi,Ahmedabad,Grocery shopping
