amount,lag_1,lag_2,lag_3,rolling_mean_3,year,month,day,weekday,user_transaction_count
8500.0,314.0,55112.0,9078.0,21501.333333333332,2023,5,29,0,26
9618.0,8500.0,314.0,55112.0,21308.666666666668,2023,8,11,4,27
1290.0,9618.0,8500.0,314.0,6144.0,2023,10,3,1,28
5447.0,1290.0,9618.0,8500.0,6469.333333333333,2024,1,8,0,29
8034.0,5447.0,1290.0,9618.0,5451.666666666667,2024,1,29,0,30
6208.0,8034.0,5447.0,1290.0,4923.666666666667,2024,3,17,6,31
2092.0,6208.0,8034.0,5447.0,6563.0,2024,11,9,5,32
7287.0,2092.0,6208.0,8034.0,5444.666666666667,2024,12,2,0,33
6857.0,4398.0,1211.0,8853.0,4820.666666666667,2021,7,22,3,3
7812.0,6857.0,4398.0,1211.0,4155.333333333333,2021,8,21,5,4
9586.0,7812.0,6857.0,4398.0,6355.666666666667,2021,10,5,1,5
56416.0,9586.0,7812.0,6857.0,8085.0,2021,10,31,6,6
2214.0,56416.0,9586.0,7812.0,24604.666666666668,2021,10,31,6,7
666707.0,2214.0,56416.0,9586.0,22738.666666666668,2021,11,6,5,8
3775.0,666707.0,2214.0,56416.0,241779.0,2021,12,4,5,9
655.0,3775.0,666707.0,2214.0,224232.0,2022,1,10,0,10
2943.0,655.0,3775.0,666707.0,223712.33333333334,2022,1,18,1,11
9282.0,2943.0,655.0,3775.0,2457.6666666666665,2022,3,7,0,12
2787.0,9282.0,2943.0,655.0,4293.333333333333,2022,3,25,4,13
2417.0,2787.0,9282.0,2943.0,5004.0,2022,9,1,3,14
9511.0,2417.0,2787.0,9282.0,4828.666666666667,2022,9,16,4,15
2106.0,9511.0,2417.0,2787.0,4905.0,2022,10,1,5,16
7836.0,2106.0,9511.0,2417.0,4678.0,2022,11,7,0,17
52172.0,7836.0,2106.0,9511.0,6484.333333333333,2022,12,17,5,18
6173.0,52172.0,7836.0,2106.0,20704.666666666668,2023,3,3,4,19
6142.0,6173.0,52172.0,7836.0,22060.333333333332,2023,5,27,5,20
999999.0,6142.0,6173.0,52172.0,21495.666666666668,2023,6,22,3,21
3186.0,999999.0,6142.0,6173.0,337438.0,2023,6,27,1,22
58544.0,3186.0,999999.0,6142.0,336442.3333333333,2023,7,31,0,23
25115.0,58544.0,3186.0,999999.0,353909.6666666667,2023,8,27,6,24
659.0,25115.0,58544.0,3186.0,28948.333333333332,2023,8,29,1,25
819.0,659.0,25115.0,58544.0,28106.0,2023,10,24,1,26
3891.0,819.0,659.0,25115.0,8864.333333333334,2023,11,9,3,27
48899.0,3891.0,819.0,659.0,1789.6666666666667,2023,12,10,6,28
2416.0,48899.0,3891.0,819.0,17869.666666666668,2023,12,14,3,29
8715.0,2416.0,48899.0,3891.0,18402.0,2023,12,22,4,30
8372.0,8715.0,2416.0,48899.0,20010.0,2024,1,18,3,31
4851.0,8372.0,8715.0,2416.0,6501.0,2024,2,2,4,32
74617.0,4851.0,8372.0,8715.0,7312.666666666667,2024,2,8,3,33
2513.0,74617.0,4851.0,8372.0,29280.0,2024,2,27,1,34
8009.0,2513.0,74617.0,4851.0,27327.0,2024,4,1,0,35
452.0,8009.0,2513.0,74617.0,28379.666666666668,2024,5,3,4,36
3385.0,452.0,8009.0,2513.0,3658.0,2024,5,17,4,37
3682.0,3385.0,452.0,8009.0,3948.6666666666665,2024,8,13,1,38
29391.0,3682.0,3385.0,452.0,2506.3333333333335,2024,10,8,1,39
7811.0,29391.0,3682.0,3385.0,12152.666666666666,2024,10,14,0,40
6283.0,7811.0,29391.0,3682.0,13628.0,2024,10,29,1,41
47394.0,6283.0,7811.0,29391.0,14495.0,2024,11,14,3,42
2460.0,47394.0,6283.0,7811.0,20496.0,2024,11,28,3,43
2268.0,5726.0,6534.0,45810.0,19356.666666666668,2021,3,26,4,3
3869.0,2268.0,5726.0,6534.0,4842.666666666667,2021,4,22,3,4
9636.0,3869.0,2268.0,5726.0,3954.3333333333335,2021,5,15,5,5
2235.0,9636.0,3869.0,2268.0,5257.666666666667,2021,6,10,3,6
43459.0,2235.0,9636.0,3869.0,5246.666666666667,2021,9,19,6,7
3475.0,43459.0,2235.0,9636.0,18443.333333333332,2021,10,16,5,8
8936.0,3475.0,43459.0,2235.0,16389.666666666668,2021,11,8,0,9
4318.0,8936.0,3475.0,43459.0,18623.333333333332,2021,11,11,3,10
38338.0,4318.0,8936.0,3475.0,5576.333333333333,2021,11,16,1,11
196.0,38338.0,4318.0,8936.0,17197.333333333332,2021,12,1,2,12
9511.0,196.0,38338.0,4318.0,14284.0,2022,1,2,6,13
72870.0,9511.0,196.0,38338.0,16015.0,2022,1,25,1,14
3876.0,72870.0,9511.0,196.0,27525.666666666668,2022,1,27,3,15
4005.0,3876.0,72870.0,9511.0,28752.333333333332,2022,3,9,2,16
2139.0,4005.0,3876.0,72870.0,26917.0,2022,4,9,5,17
9911.0,2139.0,4005.0,3876.0,3340.0,2022,5,11,2,18
60619.0,9911.0,2139.0,4005.0,5351.666666666667,2022,6,15,2,19
3280.0,60619.0,9911.0,2139.0,24223.0,2022,8,3,2,20
1013.0,3280.0,60619.0,9911.0,24603.333333333332,2022,9,27,1,21
6189.0,1013.0,3280.0,60619.0,21637.333333333332,2022,10,20,3,22
5416.0,6189.0,1013.0,3280.0,3494.0,2022,10,23,6,23
7823.0,5416.0,6189.0,1013.0,4206.0,2022,10,25,1,24
5337.0,7823.0,5416.0,6189.0,6476.0,2022,12,20,1,25
562.0,5337.0,7823.0,5416.0,6192.0,2022,12,25,6,26
1128.0,562.0,5337.0,7823.0,4574.0,2023,1,10,1,27
5136.0,1128.0,562.0,5337.0,2342.3333333333335,2023,2,28,1,28
7309.0,5136.0,1128.0,562.0,2275.3333333333335,2023,3,18,5,29
25379.0,7309.0,5136.0,1128.0,4524.333333333333,2023,3,30,3,30
3178.0,25379.0,7309.0,5136.0,12608.0,2023,4,1,5,31
3236.0,3178.0,25379.0,7309.0,11955.333333333334,2023,8,2,2,32
8419.0,3236.0,3178.0,25379.0,10597.666666666666,2023,9,15,4,33
5452.0,8419.0,3236.0,3178.0,4944.333333333333,2023,11,1,2,34
6552.0,5452.0,8419.0,3236.0,5702.333333333333,2023,11,13,0,35
7181.0,6552.0,5452.0,8419.0,6807.666666666667,2024,1,2,1,36
4349.0,7181.0,6552.0,5452.0,6395.0,2024,1,11,3,37
4811.0,4349.0,7181.0,6552.0,6027.333333333333,2024,1,12,4,38
9486.0,4811.0,4349.0,7181.0,5447.0,2024,1,23,1,39
9134.0,9486.0,4811.0,4349.0,6215.333333333333,2024,2,14,2,40
2221.0,9134.0,9486.0,4811.0,7810.333333333333,2024,4,4,3,41
7045.0,2221.0,9134.0,9486.0,6947.0,2024,4,29,0,42
4685.0,7045.0,2221.0,9134.0,6133.333333333333,2024,5,10,4,43
601.0,4685.0,7045.0,2221.0,4650.333333333333,2024,5,23,3,44
6871.0,601.0,4685.0,7045.0,4110.333333333333,2024,8,21,2,45
8733.0,6871.0,601.0,4685.0,4052.3333333333335,2024,8,31,5,46
1247.0,8733.0,6871.0,601.0,5401.666666666667,2024,9,24,1,47
5589.0,1247.0,8733.0,6871.0,5617.0,2024,10,16,2,48
1574.0,5589.0,1247.0,8733.0,5189.666666666667,2024,10,27,6,49
26841.0,4198.0,7849.0,3103.0,5050.0,2021,5,10,0,3
2253.0,26841.0,4198.0,7849.0,12962.666666666666,2021,6,23,2,4
415.0,2253.0,26841.0,4198.0,11097.333333333334,2021,8,21,5,5
20156.0,415.0,2253.0,26841.0,9836.333333333334,2021,10,3,6,6
2302.0,20156.0,415.0,2253.0,7608.0,2021,11,20,5,7
705.0,2302.0,20156.0,415.0,7624.333333333333,2021,11,22,0,8
3830.0,705.0,2302.0,20156.0,7721.0,2022,4,4,0,9
598.0,3830.0,705.0,2302.0,2279.0,2022,7,12,1,10
793.0,598.0,3830.0,705.0,1711.0,2022,8,7,6,11
904.0,793.0,598.0,3830.0,1740.3333333333333,2022,11,6,6,12
6358.0,904.0,793.0,598.0,765.0,2023,2,6,0,13
1202.0,6358.0,904.0,793.0,2685.0,2023,5,4,3,14
78210.0,1202.0,6358.0,904.0,2821.3333333333335,2023,5,12,4,15
49853.0,78210.0,1202.0,6358.0,28590.0,2023,6,29,3,16
3614.0,49853.0,78210.0,1202.0,43088.333333333336,2023,9,24,6,17
8875.0,3614.0,49853.0,78210.0,43892.333333333336,2023,10,9,0,18
17463.0,8875.0,3614.0,49853.0,20780.666666666668,2023,10,19,3,19
1389.0,17463.0,8875.0,3614.0,9984.0,2023,10,23,0,20
63241.0,1389.0,17463.0,8875.0,9242.333333333334,2023,11,5,6,21
9597.0,63241.0,1389.0,17463.0,27364.333333333332,2023,11,29,2,22
66981.0,9597.0,63241.0,1389.0,24742.333333333332,2024,1,23,1,23
6070.0,66981.0,9597.0,63241.0,46606.333333333336,2024,2,26,0,24
9531.0,6070.0,66981.0,9597.0,27549.333333333332,2024,6,3,0,25
5547.0,9531.0,6070.0,66981.0,27527.333333333332,2024,6,13,3,26
49776.0,5547.0,9531.0,6070.0,7049.333333333333,2024,6,14,4,27
3746.0,49776.0,5547.0,9531.0,21618.0,2024,6,17,0,28
591.0,3746.0,49776.0,5547.0,19689.666666666668,2024,7,26,4,29
24915.0,591.0,3746.0,49776.0,18037.666666666668,2024,9,5,3,30
1039.0,20350.0,1331.0,22534.0,14738.333333333334,2021,8,7,5,3
9255.0,1039.0,20350.0,1331.0,7573.333333333333,2021,8,16,0,4
1358.0,9255.0,1039.0,20350.0,10214.666666666666,2021,8,27,4,5
4390.0,1358.0,9255.0,1039.0,3884.0,2021,9,16,3,6
9451.0,4390.0,1358.0,9255.0,5001.0,2021,10,5,1,7
2517.0,9451.0,4390.0,1358.0,5066.333333333333,2022,3,28,0,8
4215.0,2517.0,9451.0,4390.0,5452.666666666667,2022,4,2,5,9
18760.0,4215.0,2517.0,9451.0,5394.333333333333,2022,4,3,6,10
3662.0,18760.0,4215.0,2517.0,8497.333333333334,2022,5,27,4,11
7230.0,3662.0,18760.0,4215.0,8879.0,2022,6,3,4,12
5193.0,7230.0,3662.0,18760.0,9884.0,2022,7,20,2,13
3959.0,5193.0,7230.0,3662.0,5361.666666666667,2022,10,15,5,14
4440.0,3959.0,5193.0,7230.0,5460.666666666667,2022,11,14,0,15
5301.0,4440.0,3959.0,5193.0,4530.666666666667,2022,12,14,2,16
2122.0,5301.0,4440.0,3959.0,4566.666666666667,2022,12,29,3,17
7331.0,2122.0,5301.0,4440.0,3954.3333333333335,2023,1,23,0,18
76454.0,7331.0,2122.0,5301.0,4918.0,2023,1,31,1,19
30379.0,76454.0,7331.0,2122.0,28635.666666666668,2023,4,22,5,20
1517.0,30379.0,76454.0,7331.0,38054.666666666664,2023,4,23,6,21
157.0,1517.0,30379.0,76454.0,36116.666666666664,2023,5,4,3,22
76741.0,157.0,1517.0,30379.0,10684.333333333334,2023,5,28,6,23
3864.0,76741.0,157.0,1517.0,26138.333333333332,2023,7,22,5,24
9482.0,3864.0,76741.0,157.0,26920.666666666668,2023,9,30,5,25
5715.0,9482.0,3864.0,76741.0,30029.0,2023,10,26,3,26
1955.0,5715.0,9482.0,3864.0,6353.666666666667,2023,11,19,6,27
8582.0,1955.0,5715.0,9482.0,5717.333333333333,2023,12,7,3,28
1783.0,8582.0,1955.0,5715.0,5417.333333333333,2023,12,10,6,29
59766.0,1783.0,8582.0,1955.0,4106.666666666667,2023,12,16,5,30
8755.0,59766.0,1783.0,8582.0,23377.0,2023,12,28,3,31
3706.0,8755.0,59766.0,1783.0,23434.666666666668,2024,1,10,2,32
6582.0,3706.0,8755.0,59766.0,24075.666666666668,2024,1,31,2,33
975.0,6582.0,3706.0,8755.0,6347.666666666667,2024,3,17,6,34
1980.0,975.0,6582.0,3706.0,3754.3333333333335,2024,3,31,6,35
63801.0,1980.0,975.0,6582.0,3179.0,2024,4,6,5,36
4382.0,63801.0,1980.0,975.0,22252.0,2024,4,9,1,37
5035.0,4382.0,63801.0,1980.0,23387.666666666668,2024,5,13,0,38
4127.0,5035.0,4382.0,63801.0,24406.0,2024,9,11,2,39
1519.0,7315.0,1359.0,2171.0,3615.0,2021,6,4,4,3
45625.0,1519.0,7315.0,1359.0,3397.6666666666665,2021,6,30,2,4
42618.0,45625.0,1519.0,7315.0,18153.0,2021,10,15,4,5
68265.0,42618.0,45625.0,1519.0,29920.666666666668,2021,11,2,1,6
1107.0,68265.0,42618.0,45625.0,52169.333333333336,2021,12,5,6,7
4368.0,1107.0,68265.0,42618.0,37330.0,2022,1,2,6,8
6625.0,4368.0,1107.0,68265.0,24580.0,2022,3,24,3,9
2918.0,6625.0,4368.0,1107.0,4033.3333333333335,2022,6,4,5,10
3794.0,2918.0,6625.0,4368.0,4637.0,2022,7,12,1,11
8353.0,3794.0,2918.0,6625.0,4445.666666666667,2023,1,19,3,12
41028.0,8353.0,3794.0,2918.0,5021.666666666667,2023,2,17,4,13
177.0,41028.0,8353.0,3794.0,17725.0,2023,3,17,4,14
757.0,177.0,41028.0,8353.0,16519.333333333332,2023,3,20,0,15
896.0,757.0,177.0,41028.0,13987.333333333334,2023,4,27,3,16
4076.0,896.0,757.0,177.0,610.0,2023,6,11,6,17
9391.0,4076.0,896.0,757.0,1909.6666666666667,2023,6,18,6,18
4135.0,9391.0,4076.0,896.0,4787.666666666667,2023,6,20,1,19
1056.0,4135.0,9391.0,4076.0,5867.333333333333,2023,6,23,4,20
5495.0,1056.0,4135.0,9391.0,4860.666666666667,2023,7,22,5,21
307.0,5495.0,1056.0,4135.0,3562.0,2023,8,7,0,22
3271.0,307.0,5495.0,1056.0,2286.0,2023,8,15,1,23
6232.0,3271.0,307.0,5495.0,3024.3333333333335,2023,12,23,5,24
999999.0,6232.0,3271.0,307.0,3270.0,2024,1,7,6,25
7624.0,999999.0,6232.0,3271.0,336500.6666666667,2024,1,15,0,26
34145.0,7624.0,999999.0,6232.0,337951.6666666667,2024,1,21,6,27
999999.0,34145.0,7624.0,999999.0,347256.0,2024,2,12,0,28
2319.0,999999.0,34145.0,7624.0,347256.0,2024,5,21,1,29
7546.0,2319.0,999999.0,34145.0,345487.6666666667,2024,8,5,0,30
53820.0,7546.0,2319.0,999999.0,336621.3333333333,2024,8,9,4,31
3102.0,53820.0,7546.0,2319.0,21228.333333333332,2024,8,13,1,32
5393.0,3102.0,53820.0,7546.0,21489.333333333332,2024,9,6,4,33
6608.0,5393.0,3102.0,53820.0,20771.666666666668,2024,9,23,0,34
2955.0,6608.0,5393.0,3102.0,5034.333333333333,2024,9,25,2,35
9682.0,2955.0,6608.0,5393.0,4985.333333333333,2024,11,8,4,36
6618.0,6051.0,38346.0,231.0,14876.0,2021,3,23,1,3
2474.0,6618.0,6051.0,38346.0,17005.0,2021,8,20,4,4
3582.0,2474.0,6618.0,6051.0,5047.666666666667,2021,10,3,6,5
31487.0,3582.0,2474.0,6618.0,4224.666666666667,2021,10,11,0,6
9635.0,31487.0,3582.0,2474.0,12514.333333333334,2021,11,9,1,7
3518.0,9635.0,31487.0,3582.0,14901.333333333334,2022,1,30,6,8
3618.0,3518.0,9635.0,31487.0,14880.0,2022,2,6,6,9
2120.0,3618.0,3518.0,9635.0,5590.333333333333,2022,2,7,0,10
949.0,2120.0,3618.0,3518.0,3085.3333333333335,2022,3,15,1,11
10440.0,949.0,2120.0,3618.0,2229.0,2022,5,22,6,12
1245.0,10440.0,949.0,2120.0,4503.0,2022,6,7,1,13
9213.0,1245.0,10440.0,949.0,4211.333333333333,2022,7,23,5,14
909296.0,9213.0,1245.0,10440.0,6966.0,2022,8,27,5,15
1009.0,909296.0,9213.0,1245.0,306584.6666666667,2022,8,28,6,16
1617.0,1009.0,909296.0,9213.0,306506.0,2022,9,12,0,17
50866.0,1617.0,1009.0,909296.0,303974.0,2022,9,14,2,18
4217.0,50866.0,1617.0,1009.0,17830.666666666668,2022,10,3,0,19
695.0,4217.0,50866.0,1617.0,18900.0,2022,10,18,1,20
4053.0,695.0,4217.0,50866.0,18592.666666666668,2022,11,14,0,21
9681.0,4053.0,695.0,4217.0,2988.3333333333335,2023,3,29,2,22
1587.0,9681.0,4053.0,695.0,4809.666666666667,2023,4,8,5,23
7489.0,1587.0,9681.0,4053.0,5107.0,2023,4,8,5,24
9790.0,7489.0,1587.0,9681.0,6252.333333333333,2023,4,23,6,25
61313.0,9790.0,7489.0,1587.0,6288.666666666667,2023,4,26,2,26
9396.0,61313.0,9790.0,7489.0,26197.333333333332,2023,5,3,2,27
2847.0,9396.0,61313.0,9790.0,26833.0,2023,9,30,5,28
580.0,2847.0,9396.0,61313.0,24518.666666666668,2023,10,4,2,29
6396.0,580.0,2847.0,9396.0,4274.333333333333,2023,11,6,0,30
104.0,6396.0,580.0,2847.0,3274.3333333333335,2023,11,25,5,31
56617.0,104.0,6396.0,580.0,2360.0,2024,1,5,4,32
19068.0,56617.0,104.0,6396.0,21039.0,2024,5,22,2,33
9715.0,19068.0,56617.0,104.0,25263.0,2024,9,24,1,34
999999.0,9715.0,19068.0,56617.0,28466.666666666668,2024,10,17,3,35
4122.0,1119.0,8674.0,76175.0,28656.0,2021,11,28,6,3
5732.0,4122.0,1119.0,8674.0,4638.333333333333,2022,1,12,2,4
24764.0,5732.0,4122.0,1119.0,3657.6666666666665,2022,2,11,4,5
999999.0,24764.0,5732.0,4122.0,11539.333333333334,2022,2,23,2,6
1406.0,999999.0,24764.0,5732.0,343498.3333333333,2022,3,3,3,7
32522.0,1406.0,999999.0,24764.0,342056.3333333333,2022,4,23,5,8
10481.0,32522.0,1406.0,999999.0,344642.3333333333,2022,6,20,0,9
6136.0,10481.0,32522.0,1406.0,14803.0,2022,9,7,2,10
3519.0,6136.0,10481.0,32522.0,16379.666666666666,2022,10,16,6,11
2446.0,3519.0,6136.0,10481.0,6712.0,2022,10,17,0,12
4931.0,2446.0,3519.0,6136.0,4033.6666666666665,2022,12,26,0,13
8303.0,4931.0,2446.0,3519.0,3632.0,2023,1,2,0,14
1681.0,8303.0,4931.0,2446.0,5226.666666666667,2023,1,22,6,15
2091.0,1681.0,8303.0,4931.0,4971.666666666667,2023,2,6,0,16
47389.0,2091.0,1681.0,8303.0,4025.0,2023,3,2,3,17
4730.0,47389.0,2091.0,1681.0,17053.666666666668,2023,4,8,5,18
3197.0,4730.0,47389.0,2091.0,18070.0,2023,9,15,4,19
6960.0,3197.0,4730.0,47389.0,18438.666666666668,2023,9,30,5,20
8706.0,6960.0,3197.0,4730.0,4962.333333333333,2023,11,25,5,21
3928.0,8706.0,6960.0,3197.0,6287.666666666667,2024,4,18,3,22
2715.0,3928.0,8706.0,6960.0,6531.333333333333,2024,6,2,6,23
3988.0,2715.0,3928.0,8706.0,5116.333333333333,2024,6,13,3,24
19295.0,3988.0,2715.0,3928.0,3543.6666666666665,2024,6,13,3,25
9803.0,19295.0,3988.0,2715.0,8666.0,2024,8,4,6,26
8371.0,9803.0,19295.0,3988.0,11028.666666666666,2024,8,13,1,27
2396.0,8371.0,9803.0,19295.0,12489.666666666666,2024,8,23,4,28
1959.0,2396.0,8371.0,9803.0,6856.666666666667,2024,9,8,6,29
1315.0,1959.0,2396.0,8371.0,4242.0,2024,9,26,3,30
4608.0,1315.0,1959.0,2396.0,1890.0,2024,10,1,1,31
5548.0,4608.0,1315.0,1959.0,2627.3333333333335,2024,10,7,0,32
9925.0,5548.0,4608.0,1315.0,3823.6666666666665,2024,10,18,4,33
4138.0,9925.0,5548.0,4608.0,6693.666666666667,2024,12,13,4,34
7802.0,17069.0,7894.0,12502.0,12488.333333333334,2021,10,4,0,3
1426.0,7802.0,17069.0,7894.0,10921.666666666666,2021,11,5,4,4
5545.0,1426.0,7802.0,17069.0,8765.666666666666,2021,11,17,2,5
3915.0,5545.0,1426.0,7802.0,4924.333333333333,2021,12,14,1,6
749253.0,3915.0,5545.0,1426.0,3628.6666666666665,2021,12,20,0,7
28550.0,749253.0,3915.0,5545.0,252904.33333333334,2021,12,22,2,8
4060.0,28550.0,749253.0,3915.0,260572.66666666666,2021,12,26,6,9
3364.0,4060.0,28550.0,749253.0,260621.0,2021,12,31,4,10
1087.0,3364.0,4060.0,28550.0,11991.333333333334,2022,1,21,4,11
36962.0,1087.0,3364.0,4060.0,2837.0,2022,1,25,1,12
19017.0,36962.0,1087.0,3364.0,13804.333333333334,2022,2,28,0,13
4897.0,19017.0,36962.0,1087.0,19022.0,2022,6,10,4,14
16911.0,4897.0,19017.0,36962.0,20292.0,2022,6,10,4,15
999999.0,16911.0,4897.0,19017.0,13608.333333333334,2022,7,31,6,16
25714.0,999999.0,16911.0,4897.0,340602.3333333333,2022,10,19,2,17
1657.0,25714.0,999999.0,16911.0,347541.3333333333,2023,1,20,4,18
2673.0,1657.0,25714.0,999999.0,342456.6666666667,2023,2,18,5,19
4717.0,2673.0,1657.0,25714.0,10014.666666666666,2023,3,7,1,20
179.0,4717.0,2673.0,1657.0,3015.6666666666665,2023,4,12,2,21
4852.0,179.0,4717.0,2673.0,2523.0,2023,5,1,0,22
5086.0,4852.0,179.0,4717.0,3249.3333333333335,2023,6,15,3,23
347.0,5086.0,4852.0,179.0,3372.3333333333335,2023,8,19,5,24
7916.0,347.0,5086.0,4852.0,3428.3333333333335,2023,8,27,6,25
2581.0,7916.0,347.0,5086.0,4449.666666666667,2023,8,31,3,26
8866.0,2581.0,7916.0,347.0,3614.6666666666665,2023,9,10,6,27
7693.0,8866.0,2581.0,7916.0,6454.333333333333,2023,10,2,0,28
2295.0,7693.0,8866.0,2581.0,6380.0,2023,11,11,5,29
4307.0,2295.0,7693.0,8866.0,6284.666666666667,2023,11,20,0,30
6826.0,4307.0,2295.0,7693.0,4765.0,2024,2,7,2,31
6140.0,6826.0,4307.0,2295.0,4476.0,2024,5,7,1,32
72760.0,6140.0,6826.0,4307.0,5757.666666666667,2024,6,14,4,33
435.0,72760.0,6140.0,6826.0,28575.333333333332,2024,7,24,2,34
17088.0,435.0,72760.0,6140.0,26445.0,2024,8,23,4,35
5617.0,17088.0,435.0,72760.0,30094.333333333332,2024,9,27,4,36
3255.0,5617.0,17088.0,435.0,7713.333333333333,2024,11,2,5,37
7572.0,3255.0,5617.0,17088.0,8653.333333333334,2024,12,5,3,38
7219.0,37244.0,9602.0,5990.0,17612.0,2021,6,21,0,3
15821.0,7219.0,37244.0,9602.0,18021.666666666668,2021,6,23,2,4
28198.0,15821.0,7219.0,37244.0,20094.666666666668,2021,7,30,4,5
6348.0,28198.0,15821.0,7219.0,17079.333333333332,2021,9,20,0,6
716.0,6348.0,28198.0,15821.0,16789.0,2021,10,16,5,7
7568.0,716.0,6348.0,28198.0,11754.0,2021,11,29,0,8
9521.0,7568.0,716.0,6348.0,4877.333333333333,2021,12,19,6,9
5285.0,9521.0,7568.0,716.0,5935.0,2022,4,8,4,10
7402.0,5285.0,9521.0,7568.0,7458.0,2022,5,22,6,11
3678.0,7402.0,5285.0,9521.0,7402.666666666667,2022,6,12,6,12
9356.0,3678.0,7402.0,5285.0,5455.0,2022,7,9,5,13
34663.0,9356.0,3678.0,7402.0,6812.0,2022,8,2,1,14
6945.0,34663.0,9356.0,3678.0,15899.0,2022,9,5,0,15
1956.0,6945.0,34663.0,9356.0,16988.0,2023,1,12,3,16
7206.0,1956.0,6945.0,34663.0,14521.333333333334,2023,1,15,6,17
3051.0,7206.0,1956.0,6945.0,5369.0,2023,1,26,3,18
9065.0,3051.0,7206.0,1956.0,4071.0,2023,3,16,3,19
16138.0,9065.0,3051.0,7206.0,6440.666666666667,2023,6,27,1,20
55020.0,16138.0,9065.0,3051.0,9418.0,2023,8,16,2,21
3701.0,55020.0,16138.0,9065.0,26741.0,2023,12,14,3,22
7425.0,3701.0,55020.0,16138.0,24953.0,2023,12,30,5,23
832.0,7425.0,3701.0,55020.0,22048.666666666668,2024,1,7,6,24
6474.0,832.0,7425.0,3701.0,3986.0,2024,1,21,6,25
6427.0,6474.0,832.0,7425.0,4910.333333333333,2024,2,22,3,26
2164.0,6427.0,6474.0,832.0,4577.666666666667,2024,3,2,5,27
63843.0,2164.0,6427.0,6474.0,5021.666666666667,2024,3,6,2,28
13455.0,63843.0,2164.0,6427.0,24144.666666666668,2024,5,22,2,29
1574.0,13455.0,63843.0,2164.0,26487.333333333332,2024,8,3,5,30
9727.0,1574.0,13455.0,63843.0,26290.666666666668,2024,8,31,5,31
3573.0,9727.0,1574.0,13455.0,8252.0,2024,9,27,4,32
63736.0,3573.0,9727.0,1574.0,4958.0,2024,11,25,0,33
3935.0,23426.0,74183.0,5431.0,34346.666666666664,2021,2,27,5,3
2318.0,3935.0,23426.0,74183.0,33848.0,2021,3,2,1,4
66794.0,2318.0,3935.0,23426.0,9893.0,2021,4,19,0,5
53888.0,66794.0,2318.0,3935.0,24349.0,2021,4,23,4,6
3045.0,53888.0,66794.0,2318.0,41000.0,2021,6,16,2,7
7411.0,3045.0,53888.0,66794.0,41242.333333333336,2021,7,23,4,8
6837.0,7411.0,3045.0,53888.0,21448.0,2021,7,26,0,9
4708.0,6837.0,7411.0,3045.0,5764.333333333333,2021,10,28,3,10
6669.0,4708.0,6837.0,7411.0,6318.666666666667,2021,10,31,6,11
3255.0,6669.0,4708.0,6837.0,6071.333333333333,2022,1,13,3,12
3548.0,3255.0,6669.0,4708.0,4877.333333333333,2022,2,27,6,13
4356.0,3548.0,3255.0,6669.0,4490.666666666667,2022,4,7,3,14
76606.0,4356.0,3548.0,3255.0,3719.6666666666665,2022,4,19,1,15
5693.0,76606.0,4356.0,3548.0,28170.0,2022,11,5,5,16
6704.0,5693.0,76606.0,4356.0,28885.0,2023,2,10,4,17
5549.0,6704.0,5693.0,76606.0,29667.666666666668,2023,5,14,6,18
39046.0,5549.0,6704.0,5693.0,5982.0,2023,5,15,0,19
7388.0,39046.0,5549.0,6704.0,17099.666666666668,2023,5,31,2,20
4899.0,7388.0,39046.0,5549.0,17327.666666666668,2023,6,9,4,21
3588.0,4899.0,7388.0,39046.0,17111.0,2023,6,11,6,22
38688.0,3588.0,4899.0,7388.0,5291.666666666667,2023,9,17,6,23
5587.0,38688.0,3588.0,4899.0,15725.0,2023,10,16,0,24
35601.0,5587.0,38688.0,3588.0,15954.333333333334,2023,10,23,0,25
8858.0,35601.0,5587.0,38688.0,26625.333333333332,2023,11,22,2,26
4838.0,8858.0,35601.0,5587.0,16682.0,2023,11,27,0,27
2835.0,4838.0,8858.0,35601.0,16432.333333333332,2023,11,27,0,28
36616.0,2835.0,4838.0,8858.0,5510.333333333333,2024,5,20,0,29
3309.0,36616.0,2835.0,4838.0,14763.0,2024,5,29,2,30
7353.0,3309.0,36616.0,2835.0,14253.333333333334,2024,6,11,1,31
2445.0,7353.0,3309.0,36616.0,15759.333333333334,2024,6,30,6,32
9701.0,2445.0,7353.0,3309.0,4369.0,2024,7,23,1,33
8108.0,9701.0,2445.0,7353.0,6499.666666666667,2024,9,23,0,34
7022.0,4122.0,6894.0,1902.0,4306.0,2021,4,16,4,3
999999.0,7022.0,4122.0,6894.0,6012.666666666667,2021,11,1,0,4
1559.0,999999.0,7022.0,4122.0,337047.6666666667,2021,11,2,1,5
22047.0,1559.0,999999.0,7022.0,336193.3333333333,2021,12,2,3,6
1683.0,22047.0,1559.0,999999.0,341201.6666666667,2021,12,25,5,7
20394.0,1683.0,22047.0,1559.0,8429.666666666666,2022,2,17,3,8
1563.0,20394.0,1683.0,22047.0,14708.0,2022,4,8,4,9
18123.0,1563.0,20394.0,1683.0,7880.0,2022,4,15,4,10
23217.0,18123.0,1563.0,20394.0,13360.0,2022,4,28,3,11
5578.0,23217.0,18123.0,1563.0,14301.0,2022,5,2,0,12
4863.0,5578.0,23217.0,18123.0,15639.333333333334,2022,7,13,2,13
